ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG
41819	Chepang	BLACK	tiktak	very dark, black	OLD	t i k t a k	3796	3796
41820	Chepang	BLACK	gal	black, dark	OLD	g a l	3797	3797
42082	Garo	BLACK	gisim	black (vi)	OLD	g i s i m	3919	3919
42400	Thulung	BLACK	kekem		OLD	k e k e m	215	215
42655	Hakha_Chin	BLACK	nak	black (adj.)	OLD	n a k	511	511
42976	Bunan	COLD	garam	cold	OLD	g a r a m	182	182
43102	Bunan	COLD	soj	cold	OLD	s o j	279	279
43172	Hakha_Chin	COLD	siksiʔ		OLD	s i k s i ʔ	325	325
43185	Byangsi	COLD	at	cold	OLD	a t	333	333
43406	Rongpo	COLD	sod	cold, winter	OLD	s o d	279	279
43637	Kulung	COLD	ikilikpa	cold, cool (adj.)	OLD	i k i l i k p a	325	325
43882	Bantawa	COLD	keŋ	be cold	OLD	k e ŋ	758	758
11503	Old_Tibetan	COLD	graŋ	cold	OLD	g r a ŋ	933	933
11516	Khaling	COLD	ʌkpɛ	cold	OLD	ʌ k p ɛ	325	325
11517	Limbu	COLD	ckt	cold	OLD	c k t	325	325
11532	Japhug	COLD	mɯɕtaʁ	cold	OLD	m ɯ ɕ t a ʁ	1002	1002
11536	Tangut	COLD	dạ	cold	OLD	d ạ	1002	1002
44321	Achang_Longchuan	COLD	kʐuat	cold (weather, water)	OLD	k ʐ u a t	956	956
44322	Atsi	COLD	kjoʔ	cold (weather, water)	OLD	k j o ʔ	956	956
44323	Bola	COLD	kjaʔ	cold (weather, water)	OLD	k j a ʔ	956	956
44325	Maru	COLD	kjɔʔ	cold (weather, water)	OLD	k j ɔ ʔ	956	956
44326	Xiandao	COLD	kʐot	cold (weather, water)	OLD	k ʐ o t	956	956
44736	Rangoon	COLD	e		OLD	e	3264	3264
45717	Bahing	COLD	dzmi	cold (n)	OLD	d z m i	2160	2160
45908	Lushai	COLD	vawt	cold	OLD	v a w t	1468	1468
45909	Lushai	COLD	dai	cold	OLD	d a i	1469	1469
46220	Beijing	COLD	lɤŋ	cold	OLD	l ɤ ŋ	933	933
46222	Guangzhou	COLD	tʊŋ	cold	OLD	t ʊ ŋ	1629	1629
46223	Chaozhou	COLD	ŋaŋ		OLD	ŋ a ŋ	1630	1630
46224	Longgang	COLD	laŋ		OLD	l a ŋ	933	933
46225	Jieyang	COLD	ŋaŋ		OLD	ŋ a ŋ	1630	1630
46226	Xingning	COLD	laŋ		OLD	l a ŋ	933	933
47558	Ukhrul	COLD	əməku	cold	OLD	ə m ə k u	2032	2032
47767	Hayu	COLD	dzsa	cold (temperature) (n)	OLD	d z s a	2160	2160
48018	Tangut	COLD	jij		OLD	j i j	10187	10187
48333	Mikir	COLD	isām		OLD	i s ā m	10337	10337
48627	Rabha	COLD	síxam	cold (weather, water)	OLD	s í x a m	10336	10336
48691	Rabha	COLD	cɨk		OLD	c ɨ k	325	325
44324	Lashi	COLD	ŋm	cold (weather, water)	OLD	ŋ m	957	957
27061	Jingpho	COLD	kăʃuŋ	cold (weather, water)	OLD	k ă ʃ u ŋ	492	492
27213	Motuo_Menba	COLD	perbu	cold (weather)	OLD	p e r b u	587	587
27871	Tibetan_Xiahe	COLD	aŋ	cold (weather)	OLD	a ŋ	933	933
28059	rGyalrong_Maerkang	COLD	kəməʃtɑk	cold (weather, water)	OLD	k ə m ə ʃ t ɑ k	1002	1002
28417	Tibetan_Lhasa	COLD	əŋŋu	cold (weather, water)	OLD	ə ŋ ŋ u	933	933
28418	Tibetan_Lhasa	COLD	ako	cold (weather, water)	OLD	a k o	1102	1102
29366	Daofu	COLD	ʂuʂu	cold (weather, water)	OLD	ʂ u ʂ u	1384	1384
30034	Tibetan_Batang	COLD	õmu	cold (weather, water)	OLD	õ m u	933	933
31835	Zhaba_Daofu_County	COLD	vɪvɪ	cold (water)	OLD	v ɪ v ɪ	2307	2307
31922	Darang_Taraon	COLD	oŋ	cold (weather, water)	OLD	o ŋ	2160	2160
32295	Dulong	COLD	tit	cold (weather, water)	OLD	t i t	2433	2433
32615	Tibetan_Xiahe	COLD	aχkwa	cold (water)	OLD	a χ k w a	1102	1102
33844	Bokar	COLD	ɦɯir	cold (weather, water)	OLD	ɦ ɯ i r	3281	3281
34018	Zhaba_Daofu_County	COLD	ʌguɛ	cold (weather)	OLD	ʌ g u ɛ	2793	2793
34788	Tibetan_Alike	COLD	nak	cold (weather, water)	OLD	n a k	1102	1102
35093	Yidu	COLD	dioɕi	cold (weather, water)	OLD	d i o ɕ i	2989	2989
40786	Old_Chinese	COLD	craŋ		OLD	c r a ŋ	933	933
41061	Old_Burmese	COLD	ʔeh		OLD	ʔ e h	3264	3264
41577	Wobzi_Khroskyabs	COLD	rô		OLD	r ô	1384	1384
41830	Chepang	COLD	juŋ	cold (weather, person)	OLD	j u ŋ	2160	2160
42067	Khaling	COLD	ūŋlʉ		OLD	ū ŋ l ʉ	2160	2160
42094	Garo	COLD	ikjima	cold (vi)	OLD	i k j i m a	325	325
42401	Thulung	COLD	ʌkpa		OLD	ʌ k p a	325	325
42668	Hakha_Chin	COLD	kik	cold (adj.)	OLD	k i k	4119	4119
43063	Bunan	DARK	munɖak	darkness	OLD	m u n ɖ a k	144	144
43885	Bantawa	DARK	makɨkpa	black, dark	OLD	m a k ɨ k p a	761	761
44895	Achang_Longchuan	DARK	ɕin	dark	OLD	ɕ i n	1129	1129
44946	Maru	DARK	nɔʔ	dark	OLD	n ɔ ʔ	144	144
44977	Rangoon	DARK	u	dark	OLD	u	144	144
45038	Atsi	DARK	noʔ	dark	OLD	n o ʔ	144	144
45138	Bola	DARK	naʔ	dark	OLD	n a ʔ	144	144
45355	Xiandao	DARK	kɯn	dark	OLD	k ɯ n	1278	1278
45718	Bahing	DARK	tyŋai	at night (adv)	OLD	t y ŋ a i	1367	1367
45910	Lushai	DARK	im	dark	OLD	i m	1470	1470
45911	Lushai	DARK	duk	dark	OLD	d u k	3456	3456
46227	Beijing	DARK	xei	dark	OLD	x e i	761	761
46228	Guangzhou	DARK	hk	dark	OLD	h k	761	761
46229	Chaozhou	DARK	am		OLD	a m	1631	1631
46230	Longgang	DARK	vu		OLD	v u	1632	1632
46231	Jieyang	DARK	am		OLD	a m	1631	1631
46233	Longgang	DARK	aŋmɔsisɔ		OLD	a ŋ m ɔ s i s ɔ	1631	1631
47559	Ukhrul	DARK	əŋəmi	dark (due to cloud) (be v.)	OLD	ə ŋ ə m i	2033	2033
47768	Hayu	DARK	jeksa	night, at night (n, adv)	OLD	j e k s a	2161	2161
48147	Tangut	DARK	mur		OLD	m u r	4209	4209
48476	Mikir	DARK	iti		OLD	i t i	0	0
26541	Zhaba_Daofu_County	DARK	napupu	dark	OLD	n a p u p u	144	144
27018	Jingpho	DARK	sin	dark	OLD	s i n	1129	1129
28028	rGyalrong_Maerkang	DARK	mkəsl	dark	OLD	m k ə s l	990	990
28372	Tibetan_Lhasa	DARK	mỹna	dark	OLD	m ỹ n a	144	144
29312	Daofu	DARK	ʁnɛʁnɛ	dark	OLD	ʁ n ɛ ʁ n ɛ	1363	1363
29313	Daofu	DARK	gɛʁnɛ	dark	OLD	g ɛ ʁ n ɛ	1363	1363
29744	Dulong	DARK	dɯ	dark	OLD	d ɯ	1584	1584
29994	Tibetan_Batang	DARK	nɑpuʔ	dark	OLD	n ɑ p u ʔ	144	144
46232	Xingning	DARK	am		OLD	a m	1631	1631
31609	Yidu	DARK	no	dark	OLD	n o	144	144
31885	Darang_Taraon	DARK	kɑno	dark	OLD	k ɑ n o	144	144
32584	Tibetan_Xiahe	DARK	naχdəp	dark	OLD	n a χ d ə p	144	144
33802	Bokar	DARK	kənə	dark	OLD	k ə n ə	1363	1363
34686	Lisu	DARK	mi	dark	OLD	m i	2922	2922
34962	Tibetan_Lhasa	DARK	nəuŋ	dark	OLD	n ə u ŋ	1278	1278
47769	Hayu	DARK	kuŋkuŋ	dark, darkness (adj)	OLD	k u ŋ k u ŋ	1278	1278
40536	Japhug	DARK	qanɯ		OLD	q a n ɯ	1363	1363
40537	Limbu	DARK	mak		OLD	m a k	761	761
40538	Khaling	DARK	dumʌrim		OLD	d u m ʌ r i m	3572	3572
40793	Old_Chinese	DARK	ums		OLD	u m s	1631	1631
41063	Old_Burmese	DARK	n		OLD	n	144	144
41582	Wobzi_Khroskyabs	DARK	ʁnî		OLD	ʁ n î	1363	1363
41835	Chepang	DARK	hrimim	dark	OLD	h r i m i m	3572	3572
41836	Chepang	DARK	jak	dark	OLD	j a k	3802	3802
42100	Garo	DARK	andala	dark (vi)	OLD	a n d a l a	3928	3928
42378	Old_Tibetan	DARK	munnag		OLD	m u n n a g	144	144
42403	Thulung	DARK	tukumim		OLD	t u k u m i m	3456	3456
42673	Hakha_Chin	DARK	muimi	dark (adj.)	OLD	m u i m i	144	144
43100	Bunan	DIRTY	sej	dirty	OLD	s e j	277	277
43186	Byangsi	DIRTY	tɛ	dirty	OLD	t ɛ	334	334
43408	Rongpo	DIRTY	mɛla	dirty	OLD	m ɛ l a	468	468
44406	Achang_Longchuan	DIRTY	ək	dirty	OLD	ə k	986	986
44407	Atsi	DIRTY	aʔ	dirty	OLD	a ʔ	987	987
44408	Bola	DIRTY	lṵ	dirty	OLD	l ṵ	988	988
44409	Lashi	DIRTY	asan	dirty	OLD	a s a n	989	989
44410	Maru	DIRTY	lu	dirty	OLD	l u	988	988
44411	Xiandao	DIRTY	ɤk	dirty	OLD	ɤ k	986	986
12033	Old_Tibetan	DIRTY	bog		OLD	b o g	599	599
12062	Japhug	DIRTY	ɴi		OLD	ɴ i	1104	1104
45700	Rangoon	DIRTY	iʔpɑʔ		OLD	i ʔ p ɑ ʔ	1364	1364
45719	Bahing	DIRTY	a	infested, dirty (be v.)	OLD	a	871	871
45912	Lushai	DIRTY	bâl	dirty	OLD	b â l	1472	1472
46234	Beijing	DIRTY	ɑŋ	*dirty	OLD	ɑ ŋ	1633	1633
46235	Guangzhou	DIRTY	wuou	*dirty	OLD	w u o u	1876	1876
46236	Guangzhou	DIRTY	laa	*dirty	OLD	l a a	10294	10294
46238	Longgang	DIRTY	lɔsɔ		OLD	l ɔ s ɔ	10292	10292
46239	Jieyang	DIRTY	ii		OLD	i i	1635	1635
46240	Xingning	DIRTY	luiui		OLD	l u i u i	10293	10293
46241	Jieyang	DIRTY	naʔsap		OLD	n a ʔ s a p	1634	1634
46242	Chaozhou	DIRTY	laʔsap		OLD	l a ʔ s a p	1634	1634
47560	Ukhrul	DIRTY	əməow	dirty	OLD	ə m ə o w	2034	2034
47770	Hayu	DIRTY	bɿt	be stained, soiled (vtt (im)	OLD	b ɿ t	1472	1472
48136	Tangut	DIRTY	ior		OLD	i o r	10192	10192
48628	Rabha	DIRTY	elel	dirty	OLD	e l e l	10343	10343
48463	Mikir	DIRTY	tèr		OLD	t è r	10343	10343
27076	Jingpho	DIRTY	măaʔ	dirty	OLD	m ă a ʔ	502	502
27226	Motuo_Menba	DIRTY	okpa	dirty	OLD	o k p a	599	599
27946	Tibetan_Xiahe	DIRTY	hoto	dirty	OLD	h o t o	599	599
28066	Zhaba_Daofu_County	DIRTY	maʂũma	dirty	OLD	m a ʂ ũ m a	1005	1005
28071	rGyalrong_Maerkang	DIRTY	mɑkʃo	dirty	OLD	m ɑ k ʃ o	1009	1009
28436	Tibetan_Lhasa	DIRTY	okpa	dirty	OLD	o k p a	599	599
29384	Daofu	DIRTY	mixoŋ	dirty	OLD	m i x o ŋ	1005	1005
29799	Dulong	DIRTY	ȵim	dirty	OLD	ȵ i m	2024	2024
30044	Tibetan_Batang	DIRTY	opa	dirty	OLD	o p a	599	599
46237	Chaozhou	DIRTY	ii		OLD	i i	1635	1635
31935	Darang_Taraon	DIRTY	kɑpɯ	dirty	OLD	k ɑ p ɯ	2332	2332
33768	Lisu	DIRTY	nle	dirty	OLD	n l e	2726	2726
34802	Tibetan_Alike	DIRTY	rokkwa	dirty	OLD	r o k k w a	599	599
35100	Yidu	DIRTY	pɹɑliɑmi	dirty	OLD	p ɹ ɑ l i ɑ m i	2990	2990
35111	Bokar	DIRTY	kanaŋ	dirty	OLD	k a n a ŋ	2993	2993
35596	Tibetan_Alike	DIRTY	mȵok	dirty	OLD	m ȵ o k	3080	3080
40335	Khaling	DIRTY	or		OLD	o r	3497	3497
40799	Old_Chinese	DIRTY	ra		OLD	r a	1876	1876
41064	Old_Burmese	DIRTY	acpat		OLD	a c p a t	1364	1364
41587	Wobzi_Khroskyabs	DIRTY	ll		OLD	l l	1104	1104
41841	Chepang	DIRTY	ʔədəbədə	untidy, dirty	OLD	ʔ ə d ə b ə d ə	3804	3804
42105	Garo	DIRTY	kalsia	dirty (adv)	OLD	k a l s i a	3931	3931
42678	Hakha_Chin	DIRTY	momʔ	dirty (adj.)	OLD	m o m ʔ	4121	4121
43022	Bunan	DRY	joj	dry	OLD	j o j	220	220
43409	Rongpo	DRY	rukɔ	coarse, dry	OLD	r u k ɔ	469	469
43638	Kulung	DRY	harma	be dry (grains, leaves, grass, etc.). (vi-1 [1: har-])	OLD	h a r m a	615	615
43894	Bantawa	DRY	op	to dry (intr), to be dry	OLD	o p	766	766
44229	Atsi	DRY	xui	dry	OLD	x u i	1007	1007
44448	Achang_Longchuan	DRY	səʔ	dry	OLD	s ə ʔ	1369	1369
44450	Bola	DRY	kjuʔ	dry	OLD	k j u ʔ	220	220
44452	Lashi	DRY	kjʔ	dry	OLD	k j ʔ	220	220
44453	Maru	DRY	fai	dry	OLD	f a i	1007	1007
44454	Xiandao	DRY	ui	dry	OLD	u i	1008	1008
44593	Rangoon	DRY	ɑuʔ		OLD	ɑ u ʔ	220	220
12245	Old_Tibetan	DRY	skam	dry	OLD	s k a m	1092	1092
12258	Khaling	DRY	oŋ	dry	OLD	o ŋ	875	875
12259	Limbu	DRY	kaŋ	dry	OLD	k a ŋ	505	505
12274	Japhug	DRY	zbaʁ	dry	OLD	z b a ʁ	1199	1199
12278	Tangut	DRY	rowr	dry	OLD	r o w r	993	993
43187	Byangsi	DRY	oda	dry (from the state of being wet)	OLD	o d a	335	335
45720	Bahing	DRY	doŋ	dry (vi)	OLD	d o ŋ	875	875
45721	Bahing	DRY	s	dry (vi)	OLD	s	1369	1369
45913	Lushai	DRY	tuihul	dry (adj)	OLD	t u i h u l	1473	1473
46243	Beijing	DRY	kan	dry	OLD	k a n	1636	1636
46244	Guangzhou	DRY	kɔn	dry	OLD	k ɔ n	1636	1636
46247	Jieyang	DRY	ta		OLD	t a	1637	1637
47561	Ukhrul	DRY	əməen	dry	OLD	ə m ə e n	2035	2035
47771	Hayu	DRY	sso	dry (of earth) (adj)	OLD	s s o	976	976
48350	Mikir	DRY	krè		OLD	k r è	10346	10346
48622	Rabha	DRY	tɨrán	dry	OLD	t ɨ r á n	3934	3934
28038	rGyalrong_Maerkang	DRY	kərɑm	dry	OLD	k ə r ɑ m	993	993
27077	Jingpho	DRY	ʒoʔ	dry (inside of object)	OLD	ʒ o ʔ	220	220
27082	Jingpho	DRY	k	dry (of damp objects: become dry)	OLD	k	29709	29709
28007	Motuo_Menba	DRY	saŋma	dry	OLD	s a ŋ m a	976	976
28385	Tibetan_Lhasa	DRY	kampo	dry	OLD	k a m p o	1092	1092
45914	Lushai	DRY	ro	dry (adj)	OLD	r o	1253	1253
29328	Daofu	DRY	ɣroɣro	dry	OLD	ɣ r o ɣ r o	993	993
29757	Dulong	DRY	kam	dry	OLD	k a m	1092	1092
29758	Dulong	DRY	n	dry	OLD	n	1594	1594
30006	Tibetan_Batang	DRY	kambu	dry	OLD	k a m b u	1092	1092
30229	Tibetan_Xiahe	DRY	hkambo	dry	OLD	h k a m b o	1092	1092
30359	Tibetan_Alike	DRY	rkambo	dry	OLD	r k a m b o	1092	1092
46245	Chaozhou	DRY	ta		OLD	t a	1637	1637
46246	Longgang	DRY	kɔn		OLD	k ɔ n	1636	1636
31659	Yidu	DRY	ɕɑŋ	dry	OLD	ɕ ɑ ŋ	2272	2272
31801	Zhaba_Daofu_County	DRY	yy	dry	OLD	y y	2297	2297
31895	Darang_Taraon	DRY	ɕoŋ	dry	OLD	ɕ o ŋ	2272	2272
33815	Bokar	DRY	ɕen	dry	OLD	ɕ e n	2743	2743
40803	Old_Chinese	DRY	ar		OLD	a r	1636	1636
41065	Old_Burmese	DRY	rk		OLD	r k	220	220
41302	Japhug	DRY	rom		OLD	r o m	993	993
41309	Japhug	DRY	spɯ		OLD	s p ɯ	3703	3703
41591	Wobzi_Khroskyabs	DRY	zbî		OLD	z b î	1199	1199
41845	Chepang	DRY	sot	dry	OLD	s o t	1369	1369
42109	Garo	DRY	ranʔa	dry; thirsty (vi)	OLD	r a n ʔ a	3934	3934
42405	Thulung	DRY	saʈpa		OLD	s a ʈ p a	1369	1369
42682	Hakha_Chin	DRY	ràwrǎw	dry (adj.)	OLD	r à w r ǎ w	1253	1253
43075	Bunan	EARLY	ŋaj	early	OLD	ŋ a j	259	259
43639	Kulung	EARLY	nus	soon, early. (adv.)	OLD	n u s	616	616
43896	Bantawa	EARLY	rimrim	early	OLD	r i m r i m	767	767
44897	Achang_Longchuan	EARLY	nɔʔ	early	OLD	n ɔ ʔ	1131	1131
44947	Maru	EARLY	nɔʔ	early	OLD	n ɔ ʔ	1131	1131
44979	Rangoon	EARLY	sɔ	early	OLD	s ɔ	1586	1586
45040	Atsi	EARLY	noʔ	early	OLD	n o ʔ	1131	1131
45174	Lashi	EARLY	nʔ	early	OLD	n ʔ	1131	1131
45227	Xiandao	EARLY	nɔʔ	early	OLD	n ɔ ʔ	1131	1131
45285	Bola	EARLY	naʔ	early	OLD	n a ʔ	1131	1131
45915	Lushai	EARLY	a	early	OLD	a	1474	1474
45916	Lushai	EARLY	raŋ	early	OLD	r a ŋ	1257	1257
46248	Beijing	EARLY	ɑo	early	OLD	ɑ o	1638	1638
46249	Guangzhou	EARLY	ou	early	OLD	o u	1638	1638
46250	Chaozhou	EARLY	a		OLD	a	1638	1638
46251	Longgang	EARLY	au		OLD	a u	1638	1638
46252	Jieyang	EARLY	a		OLD	a	1638	1638
46253	Xingning	EARLY	ɑɔ		OLD	ɑ ɔ	1638	1638
47562	Ukhrul	EARLY	kəor	early (be v.)	OLD	k ə o r	3317	3317
47772	Hayu	EARLY	nna	soon, early (adv)	OLD	n n a	1131	1131
48459	Mikir	EARLY	dàp		OLD	d à p	10505	10505
48619	Rabha	EARLY	éŋ	adv. early	OLD	é ŋ	10504	10504
25407	Darang_Taraon	EARLY	ɑnɑ	early	OLD	ɑ n ɑ	1131	1131
27023	Jingpho	EARLY	au	early	OLD	a u	1586	1586
27186	Motuo_Menba	EARLY	betpe	early	OLD	b e t p e	566	566
28032	rGyalrong_Maerkang	EARLY	kənəso	early	OLD	k ə n ə s o	991	991
29319	Daofu	EARLY	dəɕva	early	OLD	d ə ɕ v a	991	991
29748	Dulong	EARLY	ɔʔ	early	OLD	ɔ ʔ	29745	29745
29998	Tibetan_Batang	EARLY	a	early	OLD	a	259	259
30250	Tibetan_Alike	EARLY	rŋæ	early	OLD	r ŋ æ	259	259
31626	Yidu	EARLY	enɑ	early	OLD	e n ɑ	1131	1131
31793	Zhaba_Daofu_County	EARLY	təra	early	OLD	t ə r a	2295	2295
31984	Lisu	EARLY	n	early	OLD	n	1131	1131
32587	Tibetan_Xiahe	EARLY	hŋa	early	OLD	h ŋ a	259	259
33808	Bokar	EARLY	kumi	early	OLD	k u m i	2740	2740
34994	Tibetan_Lhasa	EARLY	ŋapo	early	OLD	ŋ a p o	259	259
35786	Japhug	EARLY	nɯmi	early	OLD	n ɯ m i	991	991
40519	Khaling	EARLY	ʔʌ		OLD	ʔ ʌ	3563	3563
40806	Old_Chinese	EARLY	ɴəuʔ		OLD	ɴ ə u ʔ	1638	1638
41594	Wobzi_Khroskyabs	EARLY	nvs		OLD	n v s	991	991
41848	Chepang	EARLY	səjər	early (<N sabera)	OLD	s ə j ə r	3805	3805
42113	Garo	EARLY	taratari	early; quickly (adv)	OLD	t a r a t a r i	3935	3935
42367	Old_Tibetan	EARLY	sŋa		OLD	s ŋ a	259	259
42406	Thulung	EARLY	nemss		OLD	n e m s s	29774	29774
42684	Hakha_Chin	EARLY	tuante	early (adv.)	OLD	t u a n t e	4123	4123
42977	Bunan	EIGHT	gej	eight	OLD	g e j	183	183
43188	Byangsi	EIGHT	jɛdɛ	eight	OLD	j ɛ d ɛ	183	183
43902	Bantawa	EIGHT	lekka	?questionable	OLD	l e k k a	770	770
43903	Bantawa	EIGHT	rekwa		OLD	r e k w a	770	770
44503	Atsi	EIGHT	ʃit	eight	OLD	ʃ i t	183	183
44507	Lashi	EIGHT	ʃt	eight	OLD	ʃ t	183	183
44508	Maru	EIGHT	ʃɛʔ	eight	OLD	ʃ ɛ ʔ	183	183
44509	Xiandao	EIGHT	çɛʈ	eight	OLD	ç ɛ ʈ	183	183
44691	Rangoon	EIGHT	ɕiʔ		OLD	ɕ i ʔ	183	183
12563	Old_Tibetan	EIGHT	brad		OLD	b r a d	183	183
12592	Japhug	EIGHT	kɯrcat		OLD	k ɯ r c a t	183	183
45392	Achang_Longchuan	EIGHT	ɕet	eight	OLD	ɕ e t	183	183
45400	Bola	EIGHT	ʃɛʔ	eight	OLD	ʃ ɛ ʔ	183	183
45722	Bahing	EIGHT	ja	eight (num)	OLD	j a	183	183
45917	Lushai	EIGHT	pariat	eight	OLD	p a r i a t	183	183
46254	Beijing	EIGHT	pa		OLD	p a	183	183
46255	Guangzhou	EIGHT	pat		OLD	p a t	183	183
46256	Chaozhou	EIGHT	poiʔ		OLD	p o i ʔ	183	183
46257	Longgang	EIGHT	pat		OLD	p a t	183	183
46258	Jieyang	EIGHT	poiʔ		OLD	p o i ʔ	183	183
46259	Xingning	EIGHT	pa		OLD	p a	183	183
47563	Ukhrul	EIGHT	ciʃat	eight	OLD	c i ʃ a t	183	183
48119	Tangut	EIGHT	jar		OLD	j a r	183	183
48445	Mikir	EIGHT	nerkp		OLD	n e r k p	10350	10350
26146	Jingpho	EIGHT	măt	eight	OLD	m ă t	183	183
28214	Tibetan_Lhasa	EIGHT	cɛ	eight	OLD	c ɛ	183	183
29155	Daofu	EIGHT	rjɛ	eight	OLD	r j ɛ	183	183
29827	Dulong	EIGHT	çɑt	eight	OLD	ç ɑ t	183	183
29829	Tibetan_Xiahe	EIGHT	al	eight	OLD	a l	183	183
29858	Tibetan_Batang	EIGHT	ɛʔ	eight	OLD	ɛ ʔ	183	183
30851	Yidu	EIGHT	ilioŋ	eight	OLD	i l i o ŋ	2282	2282
31730	Darang_Taraon	EIGHT	liɯm	eight	OLD	l i ɯ m	2282	2282
31831	Motuo_Menba	EIGHT	jen	eight	OLD	j e n	183	183
32081	rGyalrong_Maerkang	EIGHT	wərjɑt	eight	OLD	w ə r j ɑ t	183	183
32903	Zhaba_Daofu_County	EIGHT	ɟje	eight	OLD	ɟ j e	183	183
33632	Bokar	EIGHT	pȵi	eight	OLD	p ȵ i	183	183
34465	Lisu	EIGHT	h	eight	OLD	h	2891	2891
34615	Tibetan_Alike	EIGHT	wat	eight	OLD	w a t	183	183
40812	Old_Chinese	EIGHT	ret		OLD	r e t	183	183
41066	Old_Burmese	EIGHT	jat		OLD	j a t	183	183
41599	Wobzi_Khroskyabs	EIGHT	vj		OLD	v j	183	183
42118	Garo	EIGHT	et	eight (num)	OLD	e t	183	183
42407	Thulung	EIGHT	jet		OLD	j e t	183	183
42689	Hakha_Chin	EIGHT	pariat	eight (num.)	OLD	p a r i a t	183	183
43160	Bunan	FAR	waj	far (away)	OLD	w a j	336	336
43189	Byangsi	FAR	waɛ	longer path, far away	OLD	w a ɛ	336	336
43411	Rongpo	FAR	dr	far away	OLD	d r	471	471
43640	Kulung	FAR	uburi	far, distant (adv.)	OLD	u b u r i	617	617
43905	Bantawa	FAR	hjana	over there, far away	OLD	h j a n a	771	771
44520	Rangoon	FAR	we		OLD	w e	1028	1028
44553	Atsi	FAR	ve	far	OLD	v e	1028	1028
44554	Bola	FAR	vɛ	far	OLD	v ɛ	1028	1028
44556	Lashi	FAR	v	far	OLD	v	1028	1028
44557	Maru	FAR	va	far	OLD	v a	1028	1028
44558	Xiandao	FAR	vɛ	far	OLD	v ɛ	1028	1028
12722	Old_Tibetan	FAR	agriŋpo		OLD	a g r i ŋ p o	549	549
45500	Achang_Longchuan	FAR	ve	far	OLD	v e	1028	1028
12751	Japhug	FAR	ari		OLD	a r i	973	973
45723	Bahing	FAR	gea	uphill, upstairs, far (adv)	OLD	g e a	1370	1370
45918	Lushai	FAR	a	far	OLD	a	3472	3472
46260	Beijing	FAR	jyn		OLD	j y n	1639	1639
46262	Chaozhou	FAR	hŋ		OLD	h ŋ	1639	1639
46263	Longgang	FAR	jɛn		OLD	j ɛ n	1639	1639
46264	Jieyang	FAR	hŋ		OLD	h ŋ	1639	1639
47564	Ukhrul	FAR	kla	far	OLD	k l a	2036	2036
47773	Hayu	FAR	xuʔlam	far (adv)	OLD	x u ʔ l a m	2162	2162
48022	Tangut	FAR	wa		OLD	w a	10197	10197
48337	Mikir	FAR	helō		OLD	h e l ō	10352	10352
48604	Rabha	FAR	án	far / distant	OLD	á n	3938	3938
25883	Bokar	FAR	to	far / distant	OLD	t o	4018	4018
27158	Motuo_Menba	FAR	aʔriŋmo	far / distant	OLD	a ʔ r i ŋ m o	549	549
28002	rGyalrong_Maerkang	FAR	kəə	far / distant	OLD	k ə ə	973	973
28343	Tibetan_Lhasa	FAR	ariŋku	far / distant	OLD	a r i ŋ k u	549	549
29271	Daofu	FAR	gɛei	far / distant	OLD	g ɛ e i	1354	1354
29719	Dulong	FAR	mɹɑŋ	far / distant	OLD	m ɹ ɑ ŋ	1565	1565
46261	Guangzhou	FAR	jyn		OLD	j y n	1639	1639
46265	Xingning	FAR	ʐɛn		OLD	ʐ ɛ n	1639	1639
31759	Zhaba_Daofu_County	FAR	ii	far / distant	OLD	i i	2288	2288
32560	Tibetan_Xiahe	FAR	aχraŋ	far / distant	OLD	a χ r a ŋ	549	549
33431	Tibetan_Batang	FAR	aʔrĩpu	far / distant	OLD	a ʔ r ĩ p u	549	549
33677	Lisu	FAR	ɯ	far / distant	OLD	ɯ	1028	1028
34149	Darang_Taraon	FAR	diɑ	far / distant	OLD	d i ɑ	2813	2813
34725	Tibetan_Alike	FAR	akraŋ	far / distant	OLD	a k r a ŋ	549	549
35043	Yidu	FAR	lioŋ	far / distant	OLD	l i o ŋ	2973	2973
35321	Jingpho	FAR	n	far / distant	OLD	n	3045	3045
40342	Khaling	FAR	kakʌm		OLD	k a k ʌ m	3499	3499
40343	Limbu	FAR	mŋa		OLD	m ŋ a	29713	29713
40814	Old_Chinese	FAR	canʔ		OLD	c a n ʔ	1639	1639
41067	Old_Burmese	FAR	wijh		OLD	w i j h	1028	1028
41601	Wobzi_Khroskyabs	FAR	rŋ		OLD	r ŋ	549	549
41856	Chepang	FAR	lok	distant, far, long (story, etc.); be gone, deceased (ext.)	OLD	l o k	3808	3808
42120	Garo	FAR	elʔa	distant; far (vi)	OLD	e l ʔ a	3938	3938
42408	Thulung	FAR	honwa		OLD	h o n w a	4053	4053
42691	Hakha_Chin	FAR	t	far (adv.)	OLD	t	3472	3472
43055	Bunan	FIREWOOD	meɕiŋ	firewood	OLD	m e ɕ i ŋ	6006	6006
43641	Kulung	FIREWOOD	siŋ	firewood (n.)	OLD	s i ŋ	6006	6006
43910	Bantawa	FIREWOOD	sɨŋ	*sɨŋ cʰamma* splice firewood	OLD	s ɨ ŋ	6006	6006
44965	Lashi	FIREWOOD	aŋ	firewood	OLD	a ŋ	3872	3872
45017	Xiandao	FIREWOOD	ɔŋ	firewood	OLD	ɔ ŋ	3872	3872
