"ID","DOCULECT","CONCEPT","VALUE","FORM","TOKENS","MORPHEMES","COGIDS","COGID","ALIGNMENT","NOTE"
1312,"Sherpa","HOUSE","kʰaŋba","kʰaŋba","kʰ a.ŋ + b a","house _:pa-suffix/pa","1383 10",1301,"kʰ a.ŋ - + b a","[ ] check ba status"
1556,"Tsum","HOUSE","koɹtsa","koɹtsa","k o.ɹ + ts a","house/kor house/tsa","1384 1385",405,"k o.ɹ + ts a","[x]"
1557,"Tsum","HOUSE","kʰim","kʰim","kʰ i.m","house/khim","31",1300,"kʰ i.m","[x]"
1818,"Yolmo","HOUSE","kʰaŋba","kʰaŋba","kʰ a.ŋ + b a","house _:pa-suffix/pa","1383 10",1301,"kʰ a.ŋ - + b a","[ ] check ba status"
2369,"OldTibetan","HOUSE","kʰjim","kʰ.j.i.m","kʰ.j i.m","None","None",1300,"kʰ.j i.m",""
2370,"Batang","HOUSE","khõ⁵⁵mba⁵³","kʰ.õ.∼.⁵⁵.◦.m.b.a.⁵³","kʰ õ ⁵⁵ + ⁿb a ⁵³","None","None",1301,"- kʰ õ - ⁵⁵ + ⁿb a ⁵³","!"
2371,"Xiahe","HOUSE","khaŋ wa","kʰ.a.ŋ._.w.a","kʰ a.ŋ + w a","None","None",1301,"kʰ a.ŋ + - - w a -",""
2372,"Lhasa","HOUSE","khaŋ⁵⁵ pa⁵⁵","kʰ.a.ŋ.⁵⁵._.p.a.⁵⁵","kʰ a.ŋ ⁵⁵ + p a ⁵⁵","None","None",1301,"kʰ a.ŋ ⁵⁵ + - p a ⁵⁵",""
2373,"Alike","HOUSE","nkhoŋ ŋæ","n.kʰ.o.ŋ._.ŋ.æ","ⁿkʰ o.ŋ + ŋ æ","None","None",1301,"ⁿkʰ o.ŋ + - - ŋ æ -","!"
2374,"OldChinese","HOUSE","*qˤok","qˤ.o.k","qˤ o.k","None","None",1302,"qˤ o.k",""
34,"Gyalsumdo","FIREWOOD","ɕiŋ","ɕiŋ","ɕ i.ŋ","tree/siŋ","991",1254,"ɕ i.ŋ","[x]"
296,"Jirel","FIREWOOD","ɕiŋ","ɕiŋ","ɕ i.ŋ","tree/siŋ","991",1254,"ɕ i.ŋ","[x]"
556,"Kagate","FIREWOOD","siŋ","siŋ","s i.ŋ","tree/siŋ","991",1254,"s i.ŋ","[x]"
810,"Lowa","FIREWOOD","ɕiŋ","ɕiŋ","ɕ i.ŋ","tree/siŋ","991",1254,"ɕ i.ŋ","[x]"
1066,"Nubri","FIREWOOD","ɕiŋ","ɕiŋ","ɕ i.ŋ","tree/siŋ","991",1254,"ɕ i.ŋ","[x]"
1315,"Sherpa","FIREWOOD","ɕiŋ","ɕiŋ","ɕ i.ŋ","tree/siŋ","991",1254,"ɕ i.ŋ","[x]"
1560,"Tsum","FIREWOOD","ɕiŋ","ɕiŋ","ɕ i.ŋ","tree/siŋ","991",1254,"ɕ i.ŋ","[x]"
1820,"Yolmo","FIREWOOD","ɕiŋ","ɕiŋ","ɕ i.ŋ","tree/siŋ","991",1254,"ɕ i.ŋ","[x]"
2247,"Alike","FIREWOOD","tɕhæ mæ","tɕh.æ._.m.æ","tɕʰ æ + m æ","None","None",1253,"tɕʰ æ + m æ",""
2248,"Lhasa","FIREWOOD","mi¹³ɕiŋ⁵⁵","m.i.¹³.◦.ɕ.i.ŋ.⁵⁵","m i ¹³ + ɕ i.ŋ ⁵⁵","None","None",1254,"m i ¹³ + ɕ i.ŋ ⁵⁵",""
2249,"Batang","FIREWOOD","xhĩ⁵⁵","xh.ĩ.∼.⁵⁵","xʰ ĩ ⁵⁵","None","None",1254,"- - - - xʰ ĩ - ⁵⁵","?"
2250,"Xiahe","FIREWOOD","tɕha ma","tɕh.a._.m.a","tɕʰ a + m a","None","None",1253,"tɕʰ a + m a",""
2251,"OldChinese","FIREWOOD","*[s]i[n]","s.i.n","s i.n","None","None",1254,"s i.n",""
40,"Gyalsumdo","KNIFE","kaɾt̪a","kaɾt̪a","k a.ɾ + t̪ a","knife/kar _:suffix/ta","1458 49",422,"k a.ɾ + t̪ a","[x]"
301,"Jirel","KNIFE","tɕʰuɹa","tɕʰuɹa","tɕʰ u + ɹ a","knife/thriu _/ra","51 1461",1313,"tɕʰ u + ɹ a","[x]"
302,"Jirel","KNIFE","tsəku","tsəku","ts ə + k u","knife/tse _/ku","1463 1460",1313,"ts ə + k u","[x]"
561,"Kagate","KNIFE","kart̪a","kart̪a","k a.r + t̪ a","knife/kar _:suffix/ta","1458 49",422,"k a.r + t̪ a","[x]"
815,"Lowa","KNIFE","tʰi","tʰi","tʰ i","knife/thi","1459",1313,"tʰ i - - -","[x]"
1071,"Nubri","KNIFE","tuku","tuku","t u + k u","knife/tu _/ku","50 1460",29,"t u + k u","[x]"
1320,"Sherpa","KNIFE","tʰitɕjuŋ","tʰitɕjuŋ","tʰ i + tɕ.j u.ŋ","knife/thi /tsjung","1459 1462",1313,"tʰ i + tɕ.j u.ŋ","[x]"
1565,"Tsum","KNIFE","tʰɹiu","tʰɹiu","tʰ.ɹ iu","knife/thriu","51",1313,"tʰ.ɹ iu - - -","[x]"
1826,"Yolmo","KNIFE","kaɹt̪a","kaɹt̪a","k a.ɹ + t̪ a","knife/kar _:suffix/ta","1458 49",422,"k a.ɹ + t̪ a","[x]"
2402,"Alike","KNIFE","cçə","cç.ə","cç ə","None","None",1313,"cç - ə -","!"
2403,"Xiahe","KNIFE","tɕə","tɕ.ə","tɕ ə","None","None",1313,"tɕ - ə -",""
2404,"Lhasa","KNIFE","tʂhi¹³","tʂh.i.¹³","ʈʂʰ i ¹³","None","None",1313,"ʈʂʰ - i ¹³",""
2405,"Batang","KNIFE","tʂɪ²³¹","tʂ.ɪ.²³¹","ʈʂ ɪ ²³¹","None","None",1313,"ʈʂ - ɪ ²³¹",""
2406,"Alike","KNIFE","tɕə","tɕ.ə","tɕ ə","None","None",1313,"tɕ - ə -",""
2407,"OldChinese","KNIFE","*C.tˤaw","C/.+.tˤ.a.w","ç/k + tˤ a.w","None","None",1314,"ç/k + tˤ a.w",""
2408,"OldTibetan","KNIFE","gri","g.r.i","g.r i","None","None",1313,"g.r i",""
42,"Gyalsumdo","ROPE","t̪ʰaɡpa","t̪ʰaɡpa","t̪ʰ a.!g/k + p a","rope _:ba-suffix/pa","2316 10",1374,"t̪ʰ a.!g/k - + p a","[x]"
304,"Jirel","ROPE","t̪ʰakpa","t̪ʰakpa","t̪ʰ a.k + p a","rope _:ba-suffix/pa","2316 10",1374,"t̪ʰ - a.k + p a","[x]"
563,"Kagate","ROPE","t̪ʰakpa","t̪ʰakpa","t̪ʰ a.k + p a","rope _:ba-suffix/pa","2316 10",1374,"t̪ʰ - a.k + p a","[x]"
817,"Lowa","ROPE","t̪ʰaɡpa","t̪ʰaɡpa","t̪ʰ a.g + p a","rope _:ba-suffix/pa","2316 10",1374,"t̪ʰ - a.g + p a","[x]"
1073,"Nubri","ROPE","t̪ʰaɡpa","t̪ʰaɡpa","t̪ʰ a.g + p a","rope _:ba-suffix/pa","2316 10",1374,"t̪ʰ - a.g + p a","[x]"
1322,"Sherpa","ROPE","t̪ʰakpa","t̪ʰakpa","t̪ʰ a.k + p a","rope _:ba-suffix/pa","2316 10",1374,"t̪ʰ - a.k + p a","[x]"
1567,"Tsum","ROPE","t̪ʰakpa","t̪ʰakpa","t̪ʰ a.k + p a","rope _:ba-suffix/pa","2316 10",1374,"t̪ʰ - a.k + p a","[x]"
1828,"Yolmo","ROPE","t̪ʰakpa","t̪ʰakpa","t̪ʰ a.k + p a","rope _:ba-suffix/pa","2316 10",1374,"t̪ʰ - a.k + p a","[x]"
2567,"OldTibetan","ROPE","tʰag+pa","tʰ.a.g.+.p.a","tʰ a.g + p a","None","None",1374,"tʰ a.g + - - p a -",""
2568,"Lhasa","ROPE","thak⁵⁵ pa⁵⁵","th.a.k.⁵⁵._.p.a.⁵⁵","tʰ a.k ⁵⁵ + p a ⁵⁵","None","None",1374,"tʰ a.k ⁵⁵ + - p a ⁵⁵",""
2569,"Batang","ROPE","thɑ⁵⁵pa⁵³","th.ɑ.⁵⁵.◦.p.a.⁵³","tʰ ɑ ⁵⁵ + p a ⁵³","None","None",1374,"tʰ ɑ - ⁵⁵ + - p a ⁵³",""
2570,"Xiahe","ROPE","thaχ kwa","th.a.χ._.k.w.a","tʰ a.χ + k.w a","None","None",1374,"tʰ a.χ + k.w a",""
2571,"Alike","ROPE","rn̥e","r.n̥.e","r.n̥ e","None","None",1375,"r.n̥ e","!"
2572,"Alike","ROPE","thok kwa","th.o.k._.k.w.a","tʰ o.k + k.w a","None","None",1374,"tʰ o.k + k.w a",""
2573,"OldChinese","ROPE","*Cə-m.rəŋ","C/.ə.+.m.r.ə.ŋ","ç/k ə + m.r ə.ŋ","None","None",1376,"ç/k ə + m.r ə.ŋ",""
44,"Gyalsumdo","NEEDLE (FOR SEWING)","kʰap","kʰap","kʰ a.p","needle","1874",1348,"kʰ a.p","[x]"
306,"Jirel","NEEDLE (FOR SEWING)","kʰap","kʰap","kʰ a.p","needle","1874",1348,"kʰ a.p","[x]"
565,"Kagate","NEEDLE (FOR SEWING)","kʰap","kʰap","kʰ a.p","needle","1874",1348,"kʰ a.p","[x]"
819,"Lowa","NEEDLE (FOR SEWING)","kʰap","kʰap","kʰ a.p","needle","1874",1348,"kʰ a.p","[x]"
1075,"Nubri","NEEDLE (FOR SEWING)","kʰap","kʰap","kʰ a.p","needle","1874",1348,"kʰ a.p","[x]"
1324,"Sherpa","NEEDLE (FOR SEWING)","kʰap","kʰap","kʰ a.p","needle","1874",1348,"kʰ a.p","[x]"
1569,"Tsum","NEEDLE (FOR SEWING)","kʰap","kʰap","kʰ a.p","needle","1874",1348,"kʰ a.p","[x]"
1830,"Yolmo","NEEDLE (FOR SEWING)","kʰap","kʰap","kʰ a.p","needle","1874",1348,"kʰ a.p","[x]"
2496,"OldTibetan","NEEDLE (FOR SEWING)","kʰab","kʰ.a.b","kʰ a.b","None","None",1348,"kʰ a.b",""
2497,"Lhasa","NEEDLE (FOR SEWING)","khəp⁵²","kʰ.ə.p.⁵²","kʰ ə.p ⁵²","None","None",1348,"kʰ ə.p ⁵²",""
2498,"Batang","NEEDLE (FOR SEWING)","khɑuʔ⁵³","kʰ.ɑ.u.ʔ.⁵³","kʰ ɑu.ʔ ⁵³","None","None",1348,"kʰ ɑu.ʔ ⁵³",""
2499,"Alike","NEEDLE (FOR SEWING)","khap","kʰ.a.p","kʰ a.p","None","None",1348,"kʰ a.p",""
2500,"Xiahe","NEEDLE (FOR SEWING)","khap","kʰ.a.p","kʰ a.p","None","None",1348,"kʰ a.p",""
2501,"OldChinese","NEEDLE (FOR SEWING)","*t.[k]əm","t.+.k.ə.m","t + k ə.m","None","None",1348,"t + k ə.m",""
47,"Gyalsumdo","SUN","ɲima","ɲima","ɲ i + m a","sun _:ma-suffix/ma","2613 11",1418,"ɲ i + m a","[x]"
309,"Jirel","SUN","ɲima","ɲima","ɲ i + m a","sun _ma-suffix/ma","2613 11",1418,"ɲ i + m a","[x]"
568,"Kagate","SUN","ŋima","ŋima","ŋ i + m a","sun _:ma-suffix/ma","2613 11",1418,"ŋ i + m a","[x]"
822,"Lowa","SUN","ɲima","ɲima","ɲ i + m a","sun _:ma-suffix/ma","2613 11",1418,"ɲ i + m a","[x]"
1078,"Nubri","SUN","ɲo","ɲo","ɲ o","sun","76",1418,"ɲ o","[x]"
1327,"Sherpa","SUN","ɲima","ɲima","ɲ i + m a","sun _ma-suffix/ma","2613 11",1418,"ɲ i + m a","[x]"
1572,"Tsum","SUN","ɲiã","ɲiã","ɲ i + !Ø/m ã/a","sun _:ma-suffix/ma","2613 11",1418,"ɲ i + !Ø/m ã/a","[x]"
1833,"Yolmo","SUN","ɲima","ɲima","ɲ i + m a","sun _ma-suffix/ma","2613 11",1418,"ɲ i + m a","[x]"
2676,"OldTibetan","SUN","ɲi.ma","ɲ.i.m.a","ɲ i + m a","None","None",1418,"ɲ i + m a",""
2677,"Batang","SUN","nɪ¹³mɑ⁵⁵","n.ɪ.¹³.◦.m.ɑ.⁵⁵","n ɪ ¹³ + m ɑ ⁵⁵","None","None",1418,"- - n ɪ - - ¹³ + m ɑ ⁵⁵",""
2678,"Lhasa","SUN","ȵi¹³mə⁵⁵","ȵ.i.¹³.◦.m.ə.⁵⁵","ȵ i ¹³ + m ə ⁵⁵","None","None",1418,"- - ȵ i - - ¹³ + m ə ⁵⁵",""
2679,"Xiahe","SUN","ȵə ma","ȵ.ə._.m.a","ȵ ə + m a","None","None",1418,"- - ȵ ə - - + - m a -",""
2680,"Alike","SUN","ȵə mæ","ȵ.ə._.m.æ","ȵ ə + m æ","None","None",1418,"- - ȵ ə - - + - m æ -",""
2681,"OldChinese","SUN","*C.nik","C/.+.n.i.k","ç/k + n i.k","None","None",1418,"ç/k + n i.k",""
48,"Gyalsumdo","MOON","t̪akaɹ","t̪akaɹ","t̪ a + k a.ɹ","moon/da _moon/kar","15 1730",1327,"- - t̪ a + k a.ɹ - - -","[x]"
49,"Gyalsumdo","MOON","t̪awa","t̪awa","t̪ a + w a","moon/da _:wa-suffix/wa","15 1716",1327,"t̪ a + w a","[x]"
310,"Jirel","MOON","nd̪aɡaɹ","nd̪aɡaɹ","ⁿd a + !g/ⁿg a.ɹ","moon/da _moon/kar","15 1730",1327,"- - ⁿd a + !g/ⁿg a.ɹ - - -","[x]"
569,"Kagate","MOON","d̪aɡarmu","d̪aɡarmu","d̪ a + !g/k a.r + m u","moon/da _moon/kar _:suffix/mu","15 1730 1581",1327,"- - d̪ a + !g/k a.r + m u","[x]"
823,"Lowa","MOON","nd̪a","nd̪a","ⁿd a","moon/da","15",1327,"ⁿd a","[x]"
1079,"Nubri","MOON","t̪a","t̪a","t̪ a","moon/da","15",1327,"t̪ a","[x]"
1328,"Sherpa","MOON","əud̪əkar","əud̪əkar","əu + d̪ ə + !k/g a.r","_/əu moon/da _moon/kar","1732 15 1730",1327,"əu + d̪ ə + !k/g a.r - - -","[x]"
1573,"Tsum","MOON","nd̪akar","nd̪akar","ⁿd a + k a.r","moon/da _moon/kar","15 1730",1327,"- - ⁿd a + k a.r - - -","[x]"
1834,"Yolmo","MOON","nd̪awa","nd̪awa","ⁿd a + w a","moon/da _:wa-suffix/wa","15 1716",1327,"ⁿd a + w a","[x]"
2445,"OldTibetan","MOON","zla","s.l.a","s.l a","None","None",1327,"s.l a",""
2446,"Lhasa","MOON","ta¹³wa⁵⁵","t.a.¹³.◦.w.a.⁵⁵","t a ¹³ + w a ⁵⁵","None","None",1327,"- t a ¹³ + w a ⁵⁵",""
2447,"Batang","MOON","nda¹³ɣɑ⁵⁵","nd.a.¹³.◦.ɣ.ɑ.⁵⁵","ⁿd a ¹³ + ɣ ɑ ⁵⁵","None","None",1327,"- ⁿd a ¹³ + ɣ ɑ ⁵⁵","!"
2448,"Xiahe","MOON","dza","dz.a","dz a","None","None",1327,"- dz a - - - - -",""
2449,"Alike","MOON","rdza","r.dz.a","r.dz a","None","None",1327,"r.dz a","!"
2450,"Xiahe","MOON","da wa","d.a._.w.a","d a + w a","None","None",1327,"- d a + - w a -",""
2451,"OldChinese","MOON","*[ŋ]ʷat","ŋʷ.a.t","ŋʷ a.t","None","None",1328,"ŋʷ a.t",""
50,"Gyalsumdo","SKY","nam","nam","n a.m","sky-rain","2462",1392,"n a.m","[x]"
311,"Jirel","SKY","n̪am","n̪am","!n̪/n a.m","sky-rain","2462",1392,"!n̪/n a.m","[x]"
570,"Kagate","SKY","nam","nam","n a.m","sky-rain","2462",1392,"n a.m","[x]"
824,"Lowa","SKY","nam","nam","n a.m","sky-rain","2462",1392,"n a.m","[x]"
1080,"Nubri","SKY","nam","nam","n a.m","sky-rain","2462",1392,"n a.m","[x]"
1329,"Sherpa","SKY","nam","nam","n a.m","sky-rain","2462",1392,"n a.m","[x]"
1574,"Tsum","SKY","n̪am","n̪am","!n̪/n a.m","sky-rain","2462",1392,"!n̪/n a.m","[x]"
1835,"Yolmo","SKY","n̪əm","n̪əm","!n̪/n ə.m","sky-rain","2462",1392,"!n̪/n ə.m","[x]"
2617,"OldTibetan","SKY","gnam","g.n.a.m","g.n a.m","None","None",1392,"g.n a.m",""
2618,"Lhasa","SKY","nam¹³kha⁵⁵","n.a.m.¹³.◦.kʰ.a.⁵⁵","n a.m ¹³ + kʰ a ⁵⁵","None","None",1392,"n a.m ¹³ + kʰ a ⁵⁵",""
2619,"Batang","SKY","nã⁵⁵","n.ã.∼.⁵⁵","n ã ⁵⁵","None","None",1392,"- n ã - ⁵⁵ - - - -",""
2620,"Lhasa","SKY","nam⁵⁵","n.a.m.⁵⁵","n a.m ⁵⁵","None","None",1392,"n a.m ⁵⁵",""
2621,"Xiahe","SKY","hnam","h.n.a.m","h.n a.m","None","None",1392,"h.n a.m",""
2622,"Alike","SKY","ɣnam","ɣ.n.a.m","ɣ.n a.m","None","None",1392,"ɣ.n a.m",""
2623,"OldChinese","SKY","*l̥ˤi[n]","l̥ˤ.i.n","l̥ˤ i.n","None","None",1393,"l̥ˤ i.n",""
51,"Gyalsumdo","STAR","kaɹma","kaɹma","k a.ɹ + m a","star/white _:ma-suffix/ma","2565 11",1410,"k a.ɹ + m a","[x]"
312,"Jirel","STAR","kaɹma","kaɹma","k a.ɹ + m a","star/white _ma-suffix/ma","2565 11",1410,"k a.ɹ + m a","[x]"
571,"Kagate","STAR","karma","karma","k a.r + m a","star/white _:ma-suffix/ma","2565 11",1410,"k a.r + m a","[x]"
825,"Lowa","STAR","kaɹma","kaɹma","k a.ɹ + m a","star/white _:ma-suffix/ma","2565 11",1410,"k a.ɹ + m a","[x]"
1081,"Nubri","STAR","kaɹma","kaɹma","k a.ɹ + m a","star/white _:ma-suffix/ma","2565 11",1410,"k a.ɹ + m a","[x]"
1330,"Sherpa","STAR","kərma","kərma","k ə/a.r + m a","star/white _:ma-suffix/ma","2565 11",1410,"k ə/a.r + m a","[x]"
1331,"Sherpa","STAR","kərdzjaŋ","kərdzjaŋ","k ə/a.r + dz.j a.ŋ","star/white _star/dzjaŋ","2565 2567",1410,"k ə/a.r + dz.j a.ŋ","[x]"
1575,"Tsum","STAR","kaɹma","kaɹma","k a.ɹ + m a","star/white _:ma-suffix/ma","2565 11",1410,"k a.ɹ + m a","[x]"
1836,"Yolmo","STAR","kəɾma","kəɾma","k ə/a.ɾ + m a","star/white _:ma-suffix/ma","2565 11",1410,"k ə/a.ɾ + m a","[x]"
2657,"OldTibetan","STAR","skar.ma","s.k.a.r.m.a","s.k a.r + m a","None","None",1410,"s.k a.r + m a",""
2658,"Batang","STAR","ma⁵⁵ma⁵³","m.a.⁵⁵.◦.m.a.⁵³","m a ⁵⁵ + m a ⁵³","None","None",1411,"m a ⁵⁵ + m a ⁵³",""
2659,"Lhasa","STAR","kaː⁵⁵ma⁵⁵","k.aː.⁵⁵.◦.m.a.⁵⁵","k aː ⁵⁵ + m a ⁵⁵","None","None",1410,"- k aː - - - ⁵⁵ + m a ⁵⁵",""
2660,"Alike","STAR","rkar mæ","r.k.a.r._.m.æ","r.k a.r + m æ","None","None",1410,"r.k a.r + - m æ -","!"
2661,"Xiahe","STAR","hkar ma","h.k.a.r._.m.a","h.k a.r + m a","None","None",1410,"h.k a.r + - m a -","!"
2662,"OldChinese","STAR","*s-tsʰˤeŋ","s.+.tsʰˤ.e.ŋ","s + tsʰˤ e.ŋ","None","None",1412,"s + tsʰˤ e.ŋ",""
53,"Gyalsumdo","WATER","tɕʰu","tɕʰu","tɕʰ u","water","3477",1458,"tɕʰ u","[x]"
314,"Jirel","WATER","tɕʰju","tɕʰju","tɕʰ.j u","water","3477",1458,"tɕʰ.j u","[x]"
573,"Kagate","WATER","tɕʰju","tɕʰju","tɕʰ.j u","water","3477",1458,"tɕʰ.j u","[x]"
827,"Lowa","WATER","tɕʰju","tɕʰju","tɕʰ.j u","water","3477",1458,"tɕʰ.j u","[x]"
1083,"Nubri","WATER","tɕʰju","tɕʰju","tɕʰ.j u","water","3477",1458,"tɕʰ.j u","[x]"
1333,"Sherpa","WATER","tɕʰju","tɕʰju","tɕʰ.j u","water","3477",1458,"tɕʰ.j u","[x]"
1577,"Tsum","WATER","tɕʰju","tɕʰju","tɕʰ.j u","water","3477",1458,"tɕʰ.j u","[x]"
1839,"Yolmo","WATER","tɕʰu","tɕʰu","tɕʰ u","water","3477",1458,"tɕʰ u","[x]"
2780,"OldTibetan","WATER","tɕʰu","tɕʰ.u","tɕʰ u","None","None",1458,"- tɕʰ u - - -","https://stan.hypotheses.org/20 for the cognay of OT and OC"
2781,"Lhasa","WATER","tɕhu⁵⁵","tɕʰ.u.⁵⁵","tɕʰ u ⁵⁵","None","None",1458,"- tɕʰ u - - ⁵⁵",""
2782,"Xiahe","WATER","tɕhə","tɕh.ə","tɕʰ ə","None","None",1458,"- tɕʰ ə - - -",""
2783,"Batang","WATER","tɕhᴜ⁵³","tɕʰ.ᴜ.⁵³","tɕʰ u ⁵³","None","None",1458,"- tɕʰ u - - ⁵³",""
2784,"Alike","WATER","tɕhə","tɕh.ə","tɕʰ ə","None","None",1458,"- tɕʰ ə - - -",""
2785,"OldChinese","WATER","*s.turʔ","s.t.u.r.ʔ","s.t u.r ʔ","None","None",1458,"s.t u.r ʔ",""
54,"Gyalsumdo","RIVER","tsaŋpu","tsaŋpu","ts a.ŋ + p u","river/tsaŋ _:bu-suffix/pu","2270 1581",1368,"ts a.ŋ + p u","[x]"
315,"Jirel","RIVER","tʰaŋka","tʰaŋka","!tʰ/ts a.ŋ + k a","river/tsaŋ _:suffix/ka","2270 2272",1368,"!tʰ/ts a.ŋ + k a","[x]"
574,"Kagate","RIVER","tsaŋbu","tsaŋbu","ts a.ŋ + b u","river/tsaŋ _:bu-suffix/pu","2270 1581",1368,"ts a.ŋ + b u","[x]"
828,"Lowa","RIVER","tsaŋpo","tsaŋpo","ts a.ŋ + p o","river/tsaŋ _:bu-suffix/pu","2270 1581",1368,"ts a.ŋ + p o","[x]"
1084,"Nubri","RIVER","kjuɡtɕʰju","kjuɡtɕʰju","k.j u.g + tɕʰ.j u","river/kjug _river/tshju","2273 2274",677,"k.j u.g + tɕʰ.j u","[x]"
1334,"Sherpa","RIVER","tsəŋbu","tsəŋbu","ts ə.ŋ + b u","river/tsaŋ _:bu-suffix/pu","2270 1581",1368,"ts ə.ŋ + b u","[x]"
1578,"Tsum","RIVER","tsaŋbo","tsaŋbo","ts a.ŋ + b o","river/tsaŋ _:bu-suffix/pu","2270 1581",1368,"ts a.ŋ + b o","[x]"
1840,"Yolmo","RIVER","tsəŋbu","tsəŋbu","ts ə.ŋ + b u","river/tsaŋ _:bu-suffix/pu","2270 1581",1368,"ts ə.ŋ + b u","[x]"
2553,"OldTibetan","RIVER","gtsaŋpo","g.ts.a.ŋ.p.o","g.ts a.ŋ + p o","None","None",1368,"g.ts a.ŋ + p o",""
2554,"Batang","RIVER","tɕhᴜ⁵³","tɕʰ.ᴜ.⁵³","tɕʰ u ⁵³","None","None",1369,"tɕʰ u ⁵³",""
2555,"Lhasa","RIVER","tsaŋ⁵⁵po⁵⁵","ts.a.ŋ.⁵⁵.◦.p.o.⁵⁵","ts a.ŋ ⁵⁵ + p o ⁵⁵","None","None",1368,"ts a.ŋ ⁵⁵ + p o ⁵⁵",""
2556,"Lhasa","RIVER","tɕhu⁵⁵","tɕʰ.u.⁵⁵","tɕʰ u ⁵⁵","None","None",1369,"tɕʰ u ⁵⁵",""
2557,"Xiahe","RIVER","tɕhə","tɕh.ə","tɕʰ ə","None","None",1369,"tɕʰ ə -",""
2558,"Alike","RIVER","tɕhə","tɕh.ə","tɕʰ ə","None","None",1369,"tɕʰ ə -",""
2559,"OldChinese","RIVER","*s.turʔ","s.+.t.u.r.ʔ","s + t u.r ʔ","None","None",1370,"s + t u.r ʔ",""
2560,"OldTibetan","RIVER","tɕʰu","tɕʰ.u","tɕʰ u","None","None",1370,"- - tɕʰ u - -","https://stan.hypotheses.org/20 for cognacy with OT"
55,"Gyalsumdo","CLOUD","muɡpa","muɡpa","m u.g + p a","cloud/muk _pa-suffix/pa","536 10",176,"m u.g + p a","[x]"
316,"Jirel","CLOUD","mukpa","mukpa","m u.k + p a","cloud/muk _pa-suffix/pa","536 10",176,"m u.k + p a","[x]"
575,"Kagate","CLOUD","mukpa","mukpa","m u.k + p a","cloud/muk _pa-suffix/pa","536 10",176,"m u.k + p a","[x]"
829,"Lowa","CLOUD","ʂɹiŋpa","ʂɹiŋpa","ʂ.ɹ i.ŋ + p a","cloud/sriŋ _:pa-suffix/pa","538 10",1216,"ʂ.ɹ i.ŋ + p a","[x]"
1085,"Nubri","CLOUD","muɡpa","muɡpa","m u.g + p a","cloud/muk _pa-suffix/pa","536 10",176,"m u.g + p a","[x]"
1335,"Sherpa","CLOUD","mukpa","mukpa","m u.k + p a","cloud/muk _pa-suffix/pa","536 10",176,"m u.k + p a","[x]"
1579,"Tsum","CLOUD","mukpaʔ","mukpaʔ","m u.k + p a.ʔ","cloud/muk _pa-suffix/pa","536 10",176,"m u.k + p a.ʔ","[x]"
1841,"Yolmo","CLOUD","mukpa","mukpa","m u.k + p a","cloud/muk _pa-suffix/pa","536 10",176,"m u.k + p a","[x]"
2131,"OldTibetan","CLOUD","sprin","s.p.r.i.n","s.p.r i.n","None","None",1216,"s.p.r i.n",""
2132,"Batang","CLOUD","tʂĩ⁵⁵","tʂ.ĩ.∼.⁵⁵","ʈʂ ĩ ⁵⁵","None","None",1216,"- ʈʂ - - ĩ - ⁵⁵ - - - -",""
2133,"Xiahe","CLOUD","ʂən","ʂ.ə.n","ʂ ə n","None","None",1216,"- ʂ - - ə n - - - - -",""
2134,"Lhasa","CLOUD","tʂĩ⁵⁵pə⁵⁵","tʂ.ĩ.∼.⁵⁵.◦.p.ə.⁵⁵","ʈʂ ĩ ⁵⁵ + p ə ⁵⁵","None","None",1216,"- ʈʂ - - ĩ - ⁵⁵ + p ə ⁵⁵",""
2135,"Alike","CLOUD","wtʂən","w.tʂ.ə.n","w.ʈʂ ə.n","None","None",1216,"w.ʈʂ ə.n","!"
2136,"OldChinese","CLOUD","*[ɢ]ʷə[n]","ɢʷ.ə.n","ɢʷ ə n","None","None",1217,"ɢʷ ə n",""
57,"Gyalsumdo","RAINBOW","sa","sa","s a","rainbow/dza","2193",1358,"s a - - - - - -","[x]"
319,"Jirel","RAINBOW","ndza","ndza","ⁿdz a","rainbow/dza","2193",1358,"ⁿdz a - - - - - -","[x]"
577,"Kagate","RAINBOW","dzakormu","dzakormu","dz a + k o.r + m u","rainbow/dza _rainbow/kor _rainbow/mu","2193 2194 2195",1358,"dz a + k o.r + m u","[x]"
831,"Lowa","RAINBOW","ndʑja","ndʑja","ⁿdʑ.j a","rainbow/dza","2193",1358,"ⁿdʑ.j a - - - - - -","[x]"
1087,"Nubri","RAINBOW","tɕja","tɕja","tɕ.j a","rainbow/dza","2193",1358,"tɕ.j a - - - - - -","[x]"
1337,"Sherpa","RAINBOW","dza","dza","dz a","rainbow/dza","2193",1358,"dz a - - - - - -","[x]"
1581,"Tsum","RAINBOW","ndʑjabe","ndʑjabe","ⁿdʑ.j a + b e","rainbow/dza _rainbow/be","2193 2196",1358,"ⁿdʑ.j a + b e - - -","[x]"
1843,"Yolmo","RAINBOW","za","za","z a","rainbow/dza","2193",1358,"z a - - - - - -","[x]"
2532,"Batang","RAINBOW","ndʑa⁵³","ndʑ.a.⁵³","ⁿdʑ a ⁵³","None","None",1358,"- ⁿdʑ a ⁵³","!"
2533,"Lhasa","RAINBOW","tɕa¹³ (tɕha¹³)","tɕ.a.¹³","tɕ a ¹³","None","None",1358,"- tɕ a ¹³","!"
