ID	ALIGNMENT	COGID	COGIDS	CONCEPT	DOCULECT	FORM	MORPHEMES	NOTE	TOKENS	VALUE
2595	- d ỹ - ⁵⁵	1384	None	SEVEN	Batang	d.ỹ.∼.⁵⁵	None	!?∼	d ỹ ⁵⁵	dỹ⁵⁵
2596	d ə.n	1384	54	SEVEN	Xiahe	d.ə.n	None		d ə.n	dən
2597	w.d ə.n	1384	None	SEVEN	Alike	w.d.ə.n	None	!	w.d ə.n	wdən
2598	tsʰ i.t	1385	None	SEVEN	OldChinese	tsʰ.i.t	None		tsʰ i.t	*[tsʰ]i[t]
173	k e	1245	764	EIGHT	Gyalsumdo	ke	eight	[x]	k e	ke
432	ⁿg e.t̪	1245	764	EIGHT	Jirel	ŋɡet̪	eight	[x]	ⁿg e.t̪	ŋɡet̪
689	k e	1245	764	EIGHT	Kagate	ke	eight	[x]	k e	ke
946	k e	1245	764	EIGHT	Lowa	ke	eight	[x]	k e	ke
1195	k e	1245	764	EIGHT	Nubri	ke	eight	[x]	k e	ke
1196	!kx/k e	1245	764	EIGHT	Nubri	kxe	eight	[x]	!kx/k e	kxe
1446	g e.ʔ	1245	764	EIGHT	Sherpa	ɡeʔ	eight	[x]	g e.ʔ	ɡeʔ
1689	k e.ʔ	1245	764	EIGHT	Tsum	keʔ	eight	[x]	k e.ʔ	keʔ
1951	k e	1245	764	EIGHT	Yolmo	ke	eight	[x]	k e	ke
2215	b.r.gʲ a.d	1245	None	EIGHT	OldTibetan	b.r.gʲ.a.d	None		b.r.gʲ a.d	brgʲad
2216	- - c ɛ - ¹³²	1245	None	EIGHT	Lhasa	c.ɛ.¹³²	None		c ɛ ¹³²	cɛ¹³²
2217	dʑ a.l	1245	None	EIGHT	Xiahe	dʑ.a.l	None		dʑ a.l	dʑal
2218	dʑ ɛ.ʔ ⁵³	1245	None	EIGHT	Batang	dʑ.ɛ.ʔ.⁵³	None		dʑ ɛ.ʔ ⁵³	dʑɛʔ⁵³
2219	w.dʑ a.t	1245	None	EIGHT	Alike	w.dʑ.a.t	None	!	w.dʑ a.t	wdʑat
2220	pˤ.r e.t	1245	None	EIGHT	OldChinese	pˤ.r.e.t	None		pˤ.r e.t	*pˤret
174	k u	1351	1916	NINE	Gyalsumdo	ku	nine	[x]	k u	ku
433	ⁿg u	1351	1916	NINE	Jirel	ŋɡu	nine	[x]	ⁿg u	ŋɡu
690	k u	1351	1916	NINE	Kagate	ku	nine	[x]	k u	ku
947	k u	1351	1916	NINE	Lowa	ku	nine	[x]	k u	ku
1197	k u	1351	1916	NINE	Nubri	ku	nine	[x]	k u	ku
1447	g u	1351	1916	NINE	Sherpa	ɡu	nine	[x]	g u	ɡu
1690	k u	1351	1916	NINE	Tsum	ku	nine	[x]	k u	ku
1952	k u	1351	1916	NINE	Yolmo	ku	nine	[x]	k u	ku
2508	d.g u	1351	None	NINE	OldTibetan	d.g.u	None		d.g u	dgu
2509	- g ə - -	1351	None	NINE	Xiahe	g.ə	None		g ə	gə
2510	- k u - ¹³	1351	None	NINE	Lhasa	k.u.¹³	None		k u ¹³	ku¹³
2511	- g u - ⁵³	1351	None	NINE	Batang	g.ᴜ.⁵³	None		g u ⁵³	gᴜ⁵³
2512	r.g ə	1351	None	NINE	Alike	r.g.ə	None	!	r.g ə	rgə
2513	- k u ʔ -	1351	None	NINE	OldChinese	k.u.ʔ	None		k u ʔ	*[k]uʔ
175	tɕ u.!Ø/k - - - - - - -	1422	2672	TEN	Gyalsumdo	tɕu	ten	[x]	tɕ u.!Ø/k	tɕu
434	tɕ - u + t̪ a.m + b a	1422	2672 2673 8	TEN	Jirel	tɕut̪amba	ten _ten _:ba-suffix/ba	[x]	tɕ u + t̪ a.m + b a	tɕut̪amba
691	- - - - tɕ.j u - - -	1422	2672	TEN	Kagate	tɕju	ten	[x]	tɕ.j u	tɕju
948	tɕ - u - - - - - -	1422	2672	TEN	Lowa	tɕu	ten	[x]	tɕ u	tɕu
1198	- - - - tɕ.j u - - -	1422	2672	TEN	Nubri	tɕju	ten	[x]	tɕ.j u	tɕju
1448	- - - - tɕ.j u - - -	1422	2672	TEN	Sherpa	tɕju	ten	[x]	tɕ.j u	tɕju
1691	tɕ - u - - - - - -	1422	2672	TEN	Tsum	tɕu	ten	[x]	tɕ u	tɕu
1953	- - - - tɕ.j u - - -	1422	2672	TEN	Yolmo	tɕju	ten	[x]	tɕ.j u	tɕju
2690	b.tɕ u	1422	None	TEN	OldTibetan	b.tɕ.u	None		b.tɕ u	btɕu
2691	tɕ ə + tʰ a + m.b a	1422	None	TEN	Xiahe	tɕ.ə._.th.a._.m.b.a	None	!	tɕ ə + tʰ a + m.b a	tɕə tha mba
2692	- - - - - - - - tɕ u ⁵⁵	1422	None	TEN	Lhasa	tɕ.u.⁵⁵	None		tɕ u ⁵⁵	tɕu⁵⁵
2693	p.tɕ ə	1422	None	TEN	Alike	p.tɕ.ə	None	!	p.tɕ ə	ptɕə
2694	- - - - - - - - tɕ u ⁵³	1422	None	TEN	Batang	tɕ.ᴜ.⁵³	None		tɕ u ⁵³	tɕᴜ⁵³
2695	t + g ə.p	1423	None	TEN	OldChinese	t.+.g.ə.p	None		t + g ə.p	*t.[g]əp
178	ɲ i + ɕ/tɕ u.!Ø/k -	1451	3448 2672	TWENTY	Gyalsumdo	ɲiɕu	two ten	[x]	ɲ i + ɕ/tɕ u.!Ø/k	ɲiɕu
437	kʰ a.l + !dʑ/tɕ i.k	1051	3431 2024	TWENTY	Jirel	kʰaldʑik	twenty one	[x]	kʰ a.l + !dʑ/tɕ i.k	kʰaldʑik
694	ŋ i + ɕ/tɕ.j - u	1451	3448 2672	TWENTY	Kagate	ŋiɕju	two ten	[x]	ŋ i + ɕ/tɕ.j u	ŋiɕju
951	ɲ i + dʑ/tɕ - u	1451	3448 2672	TWENTY	Lowa	ɲidʑu	two ten	[x]	ɲ i + dʑ/tɕ u	ɲidʑu
1201	ɲ i + ɕ/tɕ.Ø/j - u	1451	3448 2672	TWENTY	Nubri	ɲiɕu	two ten	[x]	ɲ i + ɕ/tɕ.Ø/j u	ɲiɕu
1451	ɲ i + ɕ/tɕ.j - u	1451	3448 2672	TWENTY	Sherpa	ɲiɕju	two ten	[x]	ɲ i + ɕ/tɕ.j u	ɲiɕju
1694	ɲ i + ɕ/tɕ - u	1451	3448 2672	TWENTY	Tsum	ɲiɕu	two ten	[x]	ɲ i + ɕ/tɕ u	ɲiɕu
1956	ɲ i + ɕ/tɕ.j - u	1451	3448 2672	TWENTY	Yolmo	ɲiɕju	two ten	[x]	ɲ i + ɕ/tɕ.j u	ɲiɕju
1957	kʰ a.l + dʑ/tɕ i	1051	3431 2024	TWENTY	Yolmo	kʰaldʑi	twenty one	[x]	kʰ a.l + dʑ/tɕ i	kʰaldʑi
2760	ɲ i + - ɕ u -	1451	None	TWENTY	OldTibetan	ɲ.i.+.+.ɕ.u	None		ɲ i + ɕ u	ɲi++ɕu
2761	ȵ ɪ ¹³ + xʰ u ⁵³	1451	None	TWENTY	Batang	ȵ.ɪ.¹³.◦.xh.u.⁵³	None		ȵ ɪ ¹³ + xʰ u ⁵³	ȵɪ¹³xhu⁵³
2762	ȵ u + - xʰ ə -	1451	None	TWENTY	Xiahe	ȵ.u._.xh.ə	None	???	ȵ u + xʰ ə	ȵu xhə
2763	ȵ i ¹³ + ɕ u ⁵⁵	1451	None	TWENTY	Lhasa	ȵ.i.¹³.◦.ɕ.u.⁵⁵	None		ȵ i ¹³ + ɕ u ⁵⁵	ȵi¹³ɕu⁵⁵
2764	ȵ u + - x ə -	1451	None	TWENTY	Alike	ȵ.u._.x.ə	None		ȵ u + x ə	ȵu xə
179	k.j a - - - - - -	1303	2035	HUNDRED	Gyalsumdo	kja	hundred	[x]	k.j a	kja
438	kʰ a.l + ŋ a	594	3431 1009	HUNDRED	Jirel	kʰalŋa	twenty five	[x]	kʰ a.l + ŋ a	kʰalŋa
695	k.j a + tɕ i.k - - -	1303	2035 2024	HUNDRED	Kagate	kjatɕik	hundred one	[x]	k.j a + tɕ i.k	kjatɕik
952	k.j a + t̪ʰ a.m + p a	1303	2035 2039 1019	HUNDRED	Lowa	kjat̪ʰampa	hundred ? _:pa-suffix/pa	[x]	k.j a + t̪ʰ a.m + p a	kjat̪ʰampa
1202	k.j a + t̪ʰ a.m + b a	1303	2035 2039 2040	HUNDRED	Nubri	kjat̪ʰamba	hundred ? _:ba-suffix/pa	[x]	k.j a + t̪ʰ a.m + b a	kjat̪ʰamba
1452	g.j a + tɕ i.k - - -	1303	2035 2024	HUNDRED	Sherpa	ɡjatɕik	hundred one	[x]	g.j a + tɕ i.k	ɡjatɕik
1695	k.j a - - - - - -	1303	2035	HUNDRED	Tsum	kja	hundred	[x]	k.j a	kja
1958	k.j a + tɕ i - - -	1303	2035 2024	HUNDRED	Yolmo	kjatɕi	hundred one	[x]	k.j a + tɕ i	kjatɕi
2375	b.r.g.j a	1303	None	HUNDRED	OldTibetan	b.r.g.ʲ.a	None		b.r.g.j a	brgʲa
2376	- - - - - - - - - - c - a ¹³	1303	None	HUNDRED	Lhasa	c.a.¹³	None		c a ¹³	ca¹³
2377	- - - - - - - - - - dʑ - a ⁵³	1303	None	HUNDRED	Batang	dʑ.a.⁵³	None		dʑ a ⁵³	dʑa⁵³
2378	dʑ a + tʰ a + m.b a	1303	None	HUNDRED	Xiahe	dʑ.a._.th.a._.m.b.a	None	!	dʑ a + tʰ a + m.b a	dʑa tha mba
2379	w.ɟ.j æ	1303	None	HUNDRED	Alike	w.ɟ.j.æ	None	!	w.ɟ.j æ	wɟjæ
2380	pˤ.r a.k	1303	None	HUNDRED	OldChinese	pˤ.r.a.k	None		pˤ.r a.k	*pˤrak
180	s u	1474	3638	WHO	Gyalsumdo	su	who	← Chinese shi	s u	su
439	s u	1474	3638	WHO	Jirel	su	who	← Chinese shi	s u	su
696	s u	1474	3638	WHO	Kagate	su	who	← Chinese shi	s u	su
953	s u	1474	3638	WHO	Lowa	su	who	← Chinese shi	s u	su
1203	s u	1474	3638	WHO	Nubri	su	who	← Chinese shi	s u	su
1453	s u	1474	3638	WHO	Sherpa	su	who	← Chinese shi	s u	su
1696	s u	1474	3638	WHO	Tsum	su	who	← Chinese shi	s u	su
1959	s u	1474	3638	WHO	Yolmo	su	who	← Chinese shi	s u	su
2822	s u -	1474	None	WHO	OldTibetan	s.u	None		s u	su
2823	sʰ ə -	1474	None	WHO	Xiahe	sʰ.ə	None	???	sʰ ə	shə
2824	s u ⁵⁵	1474	None	WHO	Lhasa	s.u.⁵⁵	None		s u ⁵⁵	su⁵⁵
2825	s ə -	1474	None	WHO	Alike	s.ə	None		s ə	sə
2826	s u ⁵³	1474	None	WHO	Batang	s.ᴜ.⁵³	None		s u ⁵³	sᴜ⁵³
2827	d u.j	1475	None	WHO	OldChinese	d.u.j	None		d u.j	*[d]uj
181	tɕ i	1464	3559	WHAT	Gyalsumdo	tɕi	what/tsi	[x]	tɕ i	tɕi
440	tɕ i	1464	3559	WHAT	Jirel	tɕi	what/tsi	[x]	tɕ i	tɕi
697	ts i	1464	3559	WHAT	Kagate	tsi	what/tsi	[x]	ts i	tsi
954	k i	17	84	WHAT	Lowa	ki	what/ki	[?]	k i	ki
1204	tɕ i	1464	3559	WHAT	Nubri	tɕi	what/tsi	[x]	tɕ i	tɕi
1454	kʰ a.ŋ	1090	3560	WHAT	Sherpa	kʰaŋ	what/kang	[x]	kʰ a.ŋ	kʰaŋ
1697	tɕ i	1464	3559	WHAT	Tsum	tɕi	what/tsi	[x]	tɕ i	tɕi
1960	tɕ i	1464	3559	WHAT	Yolmo	tɕi	what/tsi	[x]	tɕ i	tɕi
2797	- - - tɕʰ i - -	1464	None	WHAT	OldTibetan	tɕʰ.i	None		tɕʰ i	tɕʰi
2798	kʰ a ¹³ + r e ⁵⁵	1465	None	WHAT	Lhasa	kh.a.¹³.◦.r.e.⁵⁵	None		kʰ a ¹³ + r e ⁵⁵	kha¹³re⁵⁵
2799	- - - tɕʰ ɪ - ⁵³	1464	None	WHAT	Batang	tɕh.ɪ.⁵³	None		tɕʰ ɪ ⁵³	tɕhɪ⁵³
2800	tɕʰ ə + z ə.χ	1464	None	WHAT	Xiahe	tɕh.ə._.z.ə.χ	None		tɕʰ ə + z ə.χ	tɕhə zəχ
2801	tɕʰ ə + z u.k	1464	None	WHAT	Alike	tɕh.ə._.z.u.k	None		tɕʰ ə + z u.k	tɕhə zuk
2802	gˤ a	1466	None	WHAT	OldChinese	gˤ.a	None		gˤ a	*[g]ˤa
2803	gˤ a.j	1467	55	WHAT	OldChinese	gˤ.a.j	None		gˤ a.j	*[g]ˤaj
182	k ə + ɹ u	1470	3587 3588	WHERE	Gyalsumdo	kəɹu	where/ka _there/ru	[x]	k ə + ɹ u	kəɹu
441	kʰ a + p a	1470	86 10	WHERE	Jirel	kʰapa	where/kha _:pa-suffix	[x]	kʰ a + p a	kʰapa
698	k a + l a	1470	3587 200	WHERE	Kagate	kala	where/ka _there/la	[x]	k a + l a	kala
955	k a + r u	1470	3587 3588	WHERE	Lowa	karu	where/ka _there/ru	[x]	k a + r u	karu
1205	k ø.n + t̪ a	1100	3591 3647	WHERE	Nubri	kønt̪a	where/køn that	[?]	k ø.n + t̪ a	kønt̪a
1455	kʰ a + n i	1470	85 3593	WHERE	Sherpa	kʰani	where/kha _there/ni	[x]	kʰ a + n i	kʰani
1698	k a + n a	1470	3587 3593	WHERE	Tsum	kana	where/ka _there/na	[x]	k a + n a	kana
1961	k a - - -	1470	3587	WHERE	Yolmo	ka	where/ka	[x]	k a	ka
2810	g a - + - n a -	1470	None	WHERE	OldTibetan	g.a.+.n.a	None		g a + n a	ga+na
2811	k ɑ - ¹³ - - - -	1470	None	WHERE	Batang	k.ɑ.¹³	None		k ɑ ¹³	kɑ¹³
2812	k a.ŋ + - n a -	1470	None	WHERE	Xiahe	k.a.ŋ._.n.a	None		k a.ŋ + n a	kaŋ na
2813	kʰ a - ¹³ + p aː ⁵⁵	1470	None	WHERE	Lhasa	kh.a.¹³.◦.p.aː.⁵⁵	None		kʰ a ¹³ + p aː ⁵⁵	kha¹³paː⁵⁵
2814	k a.ŋ + - n æ -	1470	None	WHERE	Alike	k.a.ŋ._.n.æ	None		k a.ŋ + n æ	kaŋ næ
2815	ɢʷ a.n	1471	None	WHERE	OldChinese	ɢʷ.a.n	None		ɢʷ a.n	*ɢʷa[n]
186	t̪ i - - -	1428806	2734	THIS	Gyalsumdo	t̪i	this	[x]	t̪ i	t̪i
445	ⁿd i - - -	1428	2734	THIS	Jirel	nd̪i	this	[x]	ⁿd i	nd̪i
702	d̪ i + kʰ o	1428	2734 2362	THIS	Kagate	d̪ikʰo	this _this/kho	[x]	d̪ i + kʰ o	d̪ikʰo
960	ⁿd i - - -	1428	2734	THIS	Lowa	nd̪i	this	[x]	ⁿd i	nd̪i
1209	!t̪/d̪ i - - -	1428	2734	THIS	Nubri	t̪i	this	[x]	!t̪/d̪ i	t̪i
1210	d̪ i - - -	1428	2734	THIS	Nubri	d̪i	this	[x]	d̪ i	d̪i
1459	d̪ i - - -	1428	2734	THIS	Sherpa	d̪i	this	[x]	d̪ i	d̪i
1702	ⁿd i - - -	1428	2734	THIS	Tsum	nd̪i	this	[x]	ⁿd i	nd̪i
1965	ⁿd i - - -	1428	2734	THIS	Yolmo	nd̪i	this	[x]	ⁿd i	nd̪i
2702	ɴ.d i	1428	None	THIS	OldTibetan	ɴ.d.i	None		ɴ.d i	ɴdi
2703	- - - - - t i ¹³	1428	None	THIS	Lhasa	t.i.¹³	None		t i ¹³	ti¹³
2704	n.d ə	1428	None	THIS	Xiahe	n.d.ə	None	!	n.d ə	ndə
2705	ʔ e ⁵⁵ + - d e ⁵³	1428	None	THIS	Batang	ʔ.e.⁵⁵._.d.e.⁵³	None		ʔ e ⁵⁵ + d e ⁵³	ʔe⁵⁵ de⁵³
2706	n.d ə	1428	None	THIS	Alike	n.d.ə	None	!	n.d ə	ndə
2707	tsʰ e.ʔ	1429	None	THIS	OldChinese	tsʰ.e.ʔ	None		tsʰ e.ʔ	*[tsʰ]e(j)ʔ
187	- o + t̪ i	786	2358 2734	THAT	Gyalsumdo	ot̪i	over-there/o _this	[x]	o + t̪ i	ot̪i
446	t̪ʰ e	785	2684	THAT	Jirel	t̪ʰe	that	[x]	t̪ʰ e	t̪ʰe
703	w o + kʰ o	786	2358 2362	THAT	Kagate	wokʰo	over-there/o _this/kho	[x]	w o + kʰ o	wokʰo
961	j y	790	2687	THAT	Lowa	jy	that/jy	[x]	j y	jy
962	!w/j y	790	2687	THAT	Lowa	wy	that/jy	[x]	!w/j y	wy
1211	pʰ u	118	2688	THAT	Nubri	pʰu	that/phu	[x]	pʰ u	pʰu
1460	t̪ʰ i	785	2684	THAT	Sherpa	t̪ʰi	that	[x]	t̪ʰ i	t̪ʰi
1703	- o - - -	786	2358	THAT	Tsum	o	over-there/o	[x]	o	o
1966	pʰ a.r + ŋ e	791	2689 2690	THAT	Yolmo	pʰarŋe	that/phar that/ŋe	[x]	pʰ a.r + ŋ e	pʰarŋe
2696	- - - d e -	1424	None	THAT	OldTibetan	d.e	None		d e	de
2697	pʰ ə ⁵⁵ + k i ⁵⁵	1425	None	THAT	Lhasa	ph.ə.⁵⁵._.k.i.⁵⁵	None		pʰ ə ⁵⁵ + k i ⁵⁵	phə⁵⁵ ki⁵⁵
2698	e ¹³ + d e ⁵³	1424	None	THAT	Batang	e.¹³._.d.e.⁵³	None		e ¹³ + d e ⁵³	e¹³ de⁵³
2699	k a.n	1426	None	THAT	Xiahe	k.a.n	None		k a.n	kan
2700	k a.n + n æ	1426	None	THAT	Alike	k.a.n._.n.æ	None		k a.n + n æ	kan næ
2701	p a.j ʔ	1427	None	THAT	OldChinese	p.a.j.ʔ	None		p a.j ʔ	*pajʔ
197	m a.ŋ + b u	1323	1651 107	MANY	Gyalsumdo	maŋbu	many _:bu-suffix	[x]	m a.ŋ + b u	maŋbu
454	k a.l + b e	478	1653 93	MANY	Jirel	kalbe	many/kal many/be	[x]	k a.l + b e	kalbe
712	m a.ŋ + b u	1323	1651 107	MANY	Kagate	maŋbu	many _:bu-suffix	[x]	m a.ŋ + b u	maŋbu
972	m a.ŋ + !Ø/ŋ a	1323	1651 1654	MANY	Lowa	maŋa	many _:ŋa-suffix	[x]	m a.ŋ + !Ø/ŋ a	maŋa
1219	- a.ŋ + s a.ŋ	477	1651 1655	MANY	Nubri	aŋsaŋ	many/ang many/sang	[x]	a.ŋ + s a.ŋ	aŋsaŋ
1468	a + l a	482	489 1657	MANY	Sherpa	ala	:a-prefix many	[x]	a + l a	ala
1711	k a + ʑ i.n	479	1653 1655	MANY	Tsum	kaʑin	many/ka many/zing	[x]	k a + ʑ i.n	kaʑin
1975	m a.ŋ + b u	1323	1651 107	MANY	Yolmo	maŋbu	many _:bu-suffix	[x]	m a.ŋ + b u	maŋbu
2433	m a.ŋ	1323	None	MANY	OldTibetan	m.a.ŋ.+	None		m a.ŋ	maŋ-
2434	m a.ŋ ¹³ + k - o ⁵⁵	1323	None	MANY	Lhasa	m.a.ŋ.¹³.◦.k.o.⁵⁵	None		m a.ŋ ¹³ + k o ⁵⁵	maŋ¹³ko⁵⁵
2435	m õ - ¹³ + m.b u ⁵³	1323	None	MANY	Batang	m.õ.∼.¹³.◦.m.b.ᴜ.⁵³	None	!	m õ ¹³ + m.b u ⁵³	mõ¹³mbᴜ⁵³
2436	m a.ŋ	1323	None	MANY	Xiahe	m.a.ŋ	None		m a.ŋ	maŋ
2437	m a.ŋ + - ŋ - æ -	1323	48	MANY	Alike	m.a.ŋ._.ŋ.æ	None		m a.ŋ + ŋ æ	maŋ ŋæ
2438	t.lˤ a.j	1324	None	MANY	OldChinese	t.lˤ.a.j	None		t.lˤ a.j	*[t.l]ˤaj
198	t̪ a.g + ɹ a.ŋ	154	22 16	ALL	Gyalsumdo	t̪aɡɹaŋ	all/tag _all/rang	[x]	t̪ a.g + ɹ a.ŋ	t̪aɡɹaŋ
455	ⁿg a + ŋ e	8	17 18	ALL	Jirel	ŋɡaŋe	all/nga _all/nge	[x]	ⁿg a + ŋ e	ŋɡaŋe
713	t̪ʰ a.m + dz e.r	1175	91 19	ALL	Kagate	t̪ʰamdzer	whole/tam all/dzer	[x]	t̪ʰ a.m + dz e.r	t̪ʰamdzer
973	k i + ɾ i	149	95 3651	ALL	Lowa	kiɾi	whole/kei whole/ri	[x]	k i + ɾ i	kiɾi
1220	tɕ.j a.p + t̪ a	10	21 3647	ALL	Nubri	tɕjapt̪a	all/tsjop _that	[x]	tɕ.j a.p + t̪ a	tɕjapt̪a
1469	j u + k əi	148	3653 95	ALL	Sherpa	jukəj	whole/ju whole/kei	[x]	j u + k əi	jukəj
1712	- - - tɕ.j o.p	10	21	ALL	Tsum	tɕjop	all/tsjop	[x]	tɕ.j o.p	tɕjop
1976	ⁿdz a + m a + ɹ a.ŋ	1177	90 23 16	ALL	Yolmo	ndzamaɹaŋ	all/ndza _all/ma _all/rang	[x]	ⁿdz a + m a + ɹ a.ŋ	ndzamaɹaŋ
2048	tʰ a.m s + tɕ a.d	1175	None	ALL	OldTibetan	tʰ.a.m.s.◦.tɕ.a.d	None		tʰ a.m s + tɕ a.d	tʰams.tɕad
2049	h a + n o	1176	None	ALL	Xiahe	h.a._.n.o	None		h a + n o	ha no
2050	tsʰ a.ŋ ⁵⁵ + m a ⁵⁵	1177	None	ALL	Lhasa	tsh.a.ŋ.⁵⁵.◦.m.a.⁵⁵	None		tsʰ a.ŋ ⁵⁵ + m a ⁵⁵	tshaŋ⁵⁵ma⁵⁵
2051	j ø ¹³ + tsʰ ɛ.ʔ ⁵³	1178	None	ALL	Batang	j.ø.¹³.◦.tsh.ɛ.ʔ.⁵³	None		j ø ¹³ + tsʰ ɛ.ʔ ⁵³	jø¹³tshɛʔ⁵³
2052	k a.ŋ ¹³ + k a ⁵⁵	1179	None	ALL	Lhasa	k.a.ŋ.¹³.◦.k.a.⁵⁵	None		k a.ŋ ¹³ + k a ⁵⁵	kaŋ¹³ka⁵⁵
2053	tsʰ a.ŋ + - m æ -	1177	None	ALL	Alike	tsh.a.ŋ._.m.æ	None		tsʰ a.ŋ + m æ	tshaŋ mæ
2054	b.r o.m	1180	None	ALL	OldChinese	b.r.o.m	None		b.r o.m	*[b]rom
2055	gˤ.r ə.m	1181	None	ALL	OldChinese	gˤ.r.ə.m	None		gˤ.r ə.m	*[g]ˤr[ə]m
2056	k u.n	1182	None	ALL	OldTibetan	k.u.n	None		k u.n	kun
199	s e - - -	1240	20	EAT	Gyalsumdo	se	eat/se	[x]	s e	se
456	s o - - -	1240	2966	EAT	Jirel	so	bite/so	[x]	s o	so
457	s o + b a	1240	2966 8	EAT	Jirel	soba	bite/so _:ba-suffix/ba	[x]	s o + b a	soba
458	s a.b + l a	1240	94 2969	EAT	Jirel	sabla	eat _:suffix/la	[x]	s a.b + l a	sabla
714	s a + dz e	1240	94 13	EAT	Kagate	sadze	eat/sa _:vb-suffix/dze	[x]	s a + dz e	sadze
974	s a + j e	1240	94 2910	EAT	Lowa	saje	eat/sa _:suffix/je	[x]	s a + j e	saje
1221	s e + j i	1240	20 2910	EAT	Nubri	seji	eat/se _:suffix/je	[x]	s e + j i	seji
1470	s a.p - - -	1240	94	EAT	Sherpa	sap	eat	[x]	s a.p	sap
1713	s o - - -	1240	2966	EAT	Tsum	so	bite/so	[x]	s o	so
1714	s e + s o	1240	20 2813	EAT	Tsum	seso	eat/se _:verbal-suffix/so	[x]	s e + s o	seso
1977	s o - - -	1240	2966	EAT	Yolmo	so	bite/so	[x]	s o	so
2202	z a -	1240	None	EAT	OldTibetan	z.a	None		z a	za, zos
2203	s a ¹³	1240	None	EAT	Lhasa	s.a.¹³	None		s a ¹³	sa¹³
2204	s a ²³¹	1240	None	EAT	Batang	s.a.²³¹	None		s a ²³¹	sa²³¹
2205	s a -	1240	None	EAT	Xiahe	s.a	None		s a	sa
2206	s æ -	1240	None	EAT	Alike	s.æ	None		s æ	sæ
2207	m ə + l ə.k	1241	None	EAT	OldChinese	m.ə.+.l.ə.k	None		m ə + l ə.k	*mə-lək
200	a + l e	851	2861 2905	BITE	Gyalsumdo	ale	_:a-suffix chew/le	[x]	a + l e	ale
201	s o + g.j a.!pb/p - - - -	1198	2866 2864	BITE	Gyalsumdo	soɡjapb	bite/so bite/gjap	[x]	s o + g.j a.!pb/p	soɡjapb
459	m - u.ɹ + tɕ.j a	1202	2863 2864	BITE	Jirel	muɹtɕja	bite/mur bite/gjap	[x]	m u.ɹ + tɕ.j a	muɹtɕja
460	m u.!Ø/ɹ - + ɹ a.b	1202	2863 2872	BITE	Jirel	muɹab	bite/mur bite/rab	[x]	m u.!Ø/ɹ + ɹ a.b	muɹab
715	m - u.r + !ts/dz e	1202	2863 13	BITE	Kagate	murtse	bite/mur _:vb-suffix/dze	[x]	m u.r + !ts/dz e	murtse
975	s o + g.j - a.p + j e	1198	2866 2864 2910	BITE	Lowa	soɡjapje	bite/so bite/gjap _:je-suffix	[x]	s o + g.j a.p + j e	soɡjapje
976	m - u.g + j e	1202	2863 2910	BITE	Lowa	mukje	bite/mur _:je-suffix	[x]	m u.g + j e	mukje
1222	s o + g.j - a.p - - -	1198	2866 2864	BITE	Nubri	soɡjap	bite/so bite/gjap	[x]	s o + g.j a.p	soɡjap
1471	s ə + t̪ ə + b u	850	2866 2868 2869	BITE	Sherpa	sət̪əbu	bite/so _to _:bu-suffix	[x]	s ə + t̪ ə + b u	sət̪əbu
1715	s a + t̪ o.b - - -	850	94 2870	BITE	Tsum	sat̪ob	eat/sa _to	[x]	s a + t̪ o.b	sat̪ob
1978	m - u.ɹ + d̪ u.ŋ	1202	2863 2871	BITE	Yolmo	muɹd̪uŋ	bite/mur bite/dung	[x]	m u.ɹ + d̪ u.ŋ	muɹd̪uŋ
2090	b.z a.s	1197	58	BITE	OldTibetan	b.z.a.s	None		b.z a.s	za, bzas
2091	s o ⁵⁵ + c a - ¹³²	1198	None	BITE	Lhasa	s.o.⁵⁵._.c.a.¹³²	None		s o ⁵⁵ + c a ¹³²	so⁵⁵ ca¹³²
2092	ⁿɖʐ ɛ.ʔ ⁵³	1199	None	BITE	Batang	ndʐ.ɛ.ʔ.⁵³	None	!	ⁿɖʐ ɛ.ʔ ⁵³	ndʐɛʔ⁵³
2093	sʰ o + ⁿd e.p	1198	59	BITE	Xiahe	sʰ.o._.nd.e.p	None	!	sʰ o + ⁿd e.p	sho ndep
2094	w a + w.d i + w.ɟ.j a.p	1200	None	BITE	Alike	w.a._.w.d.i._.w.ɟ.j.a.p	None	!	w a + w.d i + w.ɟ.j a.p	wa wdi wɟjap
2095	d e.t + s	1201	None	BITE	OldChinese	d.e.t.+.s	None		d e.t + s	*[d]e[t]-s
2096	r.m u.g	1202	None	BITE	OldTibetan	r.m.u.g	None		r.m u.g	rmug
203	- - - - - - t̪ʰ u.ŋ	1232	2950	DRINK	Gyalsumdo	t̪ʰuŋ	drink	[x]	t̪ʰ u.ŋ	t̪ʰuŋ
463	- - - - - - t̪ʰ u.ŋ	1232	2950	DRINK	Jirel	t̪ʰuŋ	drink	[x]	t̪ʰ u.ŋ	t̪ʰuŋ
464	t̪ʰ u.!Ø/ŋ + b a + t̪ e	1232	2950 122 9	DRINK	Jirel	t̪ʰubat̪e	drink _:vrb-suffix/ba _:te-suffix/te	[x]	t̪ʰ u.!Ø/ŋ + b a + t̪ e	t̪ʰubat̪e
717	- - - t̪ʰ u.ŋ + dz e	1232	2950 13	DRINK	Kagate	t̪ʰuŋdze	drink _:vb-suffix/dze	[x]	t̪ʰ u.ŋ + dz e	t̪ʰuŋdze
