# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG
47006	Chaozhou	SHOULDER	kɔ̃ĩ³³tʰau⁵⁵		OLD	k ɔ̃ ĩ ∼ ³³ tʰ a u ⁵⁵	543	543
47007	Longgang	SHOULDER	pɔk³tʰiu²¹		OLD	p ɔ k ³ tʰ i u ²¹	13	13
47008	Jieyang	SHOULDER	kãĩ³³tʰau⁵⁵		OLD	k ã ĩ ∼ ³³ tʰ a u ⁵⁵	543	543
47009	Xingning	SHOULDER	kin⁴⁵₃₅tʰiu²¹		OLD	k i n ⁴⁵/³⁵ tʰ iu ²¹	543	543
47876	Hayu	SHOULDER	phaxka	shoulder (n)	OLD	pʰ a x k a	2209	2209
47991	Tangut	SHOULDER	wa.		OLD	w a./a	13	13
48305	Mikir	SHOULDER	+phàng		OLD	+ pʰ à/a ng	13	13
48544	Rabha	SHOULDER	pʰa-kroŋ	shoulder	OLD	pʰ a + k r o ŋ	13	13
18817	Old_Tibetan	SHOULDER	pʰrag		OLD	pʰ r a g	13	13
18846	Japhug	SHOULDER	tɯ-rpaʁ		OLD	t ɯ + r p a ʁ	13	13
26140	Tibetan_Alike	SHOULDER	mtʂhak khæ	shoulder	OLD	m ʈʂʰ a k _ kʰ æ	13	13
26396	Jingpho	SHOULDER	kă³¹phaʔ³¹	shoulder	OLD	k ă ³¹ + pʰ a ʔ ³¹	13	13
26551	Motuo_Menba	SHOULDER	phaŋ ma	shoulder	OLD	pʰ a ŋ _ m a	10169	10169
27391	rGyalrong_Maerkang	SHOULDER	tɑ rpɑk	shoulder	OLD	t ɑ _ r p ɑ k	13	13
27686	Tibetan_Lhasa	SHOULDER	puŋ⁵⁵pə⁵⁵	shoulder	OLD	p u ŋ ⁵⁵ + p ə ⁵⁵	10168	10168
28623	Daofu	SHOULDER	lva	shoulder	OLD	l v a	13	13
28625	Daofu	SHOULDER	lva poŋ	shoulder	OLD	l v a + p o ŋ	13	13
29064	Dulong	SHOULDER	ɹɑ ʔ⁵⁵	shoulder	OLD	ɹ ɑ ʔ ⁵⁵	10316	10316
29786	Tibetan_Batang	SHOULDER	tʂhɑ⁵⁵pa⁵³	shoulder	OLD	ʈʂʰ ɑ ⁵⁵ + p a ⁵³	13	13
31308	Darang_Taraon	SHOULDER	khɯ⁵⁵liɯŋ⁵³pɑ³⁵	shoulder	OLD	kʰ ɯ ⁵⁵ + l i ɯ ŋ ⁵³ + p ɑ ³⁵	60	60
31964	Tibetan_Xiahe	SHOULDER	tʂhaχ ka	shoulder	OLD	ʈʂʰ a χ _ k a	13	13
32492	Zhaba_Daofu_County	SHOULDER	ɦo³³lo⁵⁵	shoulder	OLD	ɦ o ³³ + l o ⁵⁵	2466	2466
#
34997	Tibetan_Alike	SHY	ŋo tshæ	shy, be / bashful	OLD	ŋ o _ tsʰ æ	5877	5877
35106	Tibetan_Batang	SHY	ŋᴜ²³¹tsha⁵³	shy, be / bashful	OLD	ŋ u ²³¹ + tsʰ a ⁵³	5877	5877
35454	Tibetan_Xiahe	SHY	ŋo tsha	shy, be / bashful	OLD	ŋ o _ tsʰ a	5877	5877
33424	Dulong	SHY	ɕɯ⁵⁵ɹɑʔ⁵⁵	shy, be / bashful	OLD	ɕ ɯ ⁵⁵ + ɹ ɑ ʔ ⁵⁵	2478	2478
34029	Bokar	SHY	ɦen |ȵiŋ	shy, be / bashful	OLD	ɦ e n _ ȵ i ŋ	2476	2476
41106	Old_Burmese	SHY	rhak		OLD	r̥ a k	2478	2478
41518	Limbu	SHY	nuːnt		OLD	n uː n t +	4910	4910
41519	Khaling	SHY	khak-si		OLD	kʰ a k + s i	4911	4911
41731	Wobzi_Khroskyabs	SHY	mbə̂m		OLD	m b ə̂ m	5096	5096
45201	Maru	SHY	xɔʔ⁵⁵	shy, be / bashful	OLD	x ɔ ʔ ⁵⁵	2478	2478
41994	Chepang	SHY	ras-	shy, embarrassed, ashamed	OLD	r a s	5229	5229
42445	Thulung	SHY	krɵm lʉpa		OLD	k r ɵ m	5598	5598
42828	Hakha_Chin	SHY	1. a ning a zakmi,	shy (adj.)	OLD	z a k + z a ʔ	5878	5878
43108	Bunan	SHY	ʂak	shame, shyness	OLD	ʂ a k	2478	2478
43225	Byangsi	SHY	hra:mo	be ashamed of	OLD	h r aː m o	2478	2478
43448	Rongpo	SHY	kyã-	be ashamed of	OLD	k y ã	6390	6390
43673	Kulung	SHY	Nǝim lǝma	be ashamed (vi-7 [1: lɔi- 2: lɔ- 3: lǝi- 4: lǝ-])	OLD	ŋ ə i m _ l ə m a	6389	6389
44905	Xiandao	SHY	ɲɔʔ⁵⁵sɔʔ⁵⁵	shy, be / bashful	OLD	ɲ ɔ ʔ ⁵⁵ + s ɔ ʔ ⁵⁵	8406	8406
45044	Achang_Longchuan	SHY	ȵɔʔ³¹sɔʔ⁵⁵	shy, be / bashful	OLD	nʲ ɔ ʔ ³¹ + s ɔ ʔ ⁵⁵	8406	8406
45192	Atsi	SHY	xoʔ⁵⁵	shy, be / bashful	OLD	x o ʔ ⁵⁵	2478	2478
45205	Bola	SHY	xaʔ⁵⁵	shy, be / bashful	OLD	x a ʔ ⁵⁵	2478	2478
45251	Rangoon	SHY	ɕɛʔ⁴	shy, be / bashful	OLD	ɕ ɛ ʔ ⁴	2478	2478
45303	Lashi	SHY	ʃɔ̱ːʔ⁵⁵	shy, be / bashful	OLD	ʃ ɔ̰ː ʔ ⁵⁵	2478	2478
48181	Tangut	SHY	giee		OLD	g i eː	0	0
48512	Mikir	SHY	katherak		OLD	k a tʰ e r a k	0	0
18870	Old_Tibetan	SHY	ŋo.tsʰa-		OLD	ŋ o + tsʰ a	5877	5877
18899	Japhug	SHY	nɤzraʁ		OLD	n ɤ z r a ʁ	2478	2478
25218	Lisu	SHY	ɕuɑ³³to³³	shy, be / bashful	OLD	ɕ u ɑ ³³ + t o ³³	2478	2478
27268	Jingpho	SHY	kă³¹jaʔ³¹	shy, be / bashful	OLD	k ă ³¹ + j a ʔ ³¹	2479	2479
27356	Motuo_Menba	SHY	ŋi naŋ khu	shy, be / bashful	OLD	ŋ i _ n a ŋ _ kʰ u	4321	4321
28253	rGyalrong_Maerkang	SHY	kɑ nɑ srɑk	shy, be / bashful	OLD	k ɑ _ n ɑ _ s r ɑ k	2478	2478
28638	Tibetan_Lhasa	SHY	ŋo¹³ tsha⁵⁵	shy, be / bashful	OLD	ŋ o ¹³ _ tsʰ a ⁵⁵	5877	5877
29605	Daofu	SHY	mə ka cçhɛ	shy, be / bashful	OLD	m ə _ k a _ cçʰ ɛ	2477	2477
32050	Zhaba_Daofu_County	SHY	tʂʌ³³ȵi⁵⁵mu³³	shy, be / bashful	OLD	ʈʂ ʌ ³³ + ȵ i ⁵⁵ + m u ³³	4712	4712
#
33436	Lisu	SICKLE	mo⁵⁵tsho³⁵	sickle	OLD	m o ⁵⁵ tsʰ o ³⁵	0	0
40517	Khaling	SICKLE	bêːlʌ		OLD	b êː/eː l ʌ	3301	3301
40518	Limbu	SICKLE	wabhet		OLD	w a bh e t	3301	3301
40974	Old_Chinese	SICKLE	rem		OLD	r e m	3293	3293
41995	Chepang	SICKLE	rama	sickle	OLD	r a m a	5282	5282
42251	Garo	SICKLE	kat-chi	sickle (n)	OLD	k a t ch i	5493	5493
42365	Old_Tibetan	SICKLE	zor ba		OLD	z o r + b a	3290	3290
42533	Thulung	SICKLE	bʌn, bʌntsɵ (small one)		OLD	b ʌ n	3301	3301
42829	Hakha_Chin	SICKLE	faah (fa-ah);	sickle (n.)	OLD	f aː h	5989	5989
43119	Bunan	SICKLE	tɕataram	sickle	OLD	tɕ a t a r a m	6175	6175
43309	Byangsi	SICKLE	akhan	sickle	OLD	a kʰ a n	6505	6505
43535	Rongpo	SICKLE	səd	sickle	OLD	s ə d	6504	6504
43759	Kulung	SICKLE	belɔ	sickle (n.)	OLD	b e l ɔ	3301	3301
44029	Bantawa	SICKLE	kombi	sickle; grass-cutting knive (used by women)	OLD	k o m b i	6619	6619
45007	Lashi	SICKLE	ʃə̱m³³ŋu̱i⁵⁵	sickle	OLD	ʃ ə̰ m ³³ + ŋ ṵ i ⁵⁵	8475	8475
45058	Xiandao	SICKLE	ʐɯt⁵⁵mɔ³¹	sickle	OLD	ʐ ɯ t ⁵⁵ + m ɔ ³¹	8500	8500
45171	Achang_Longchuan	SICKLE	ʐit⁵⁵mɔʔ³¹	sickle	OLD	ʐ i t ⁵⁵ + m ɔ ʔ ³¹	8500	8500
45216	Maru	SICKLE	ʃɛ̃³¹ŋø̱³⁵	sickle	OLD	ʃ ɛ̃ ∼ ³¹ + ŋ ø̰ ³⁵	8475	8475
45290	Rangoon	SICKLE	tɑ̃²²sĩ²²	sickle	OLD	t ɑ̃ ∼ ²² + s ĩ ∼ ²²	8585	8585
45418	Atsi	SICKLE	jeŋ²¹kʰoi⁵⁵	sickle	OLD	j e ŋ ²¹ + kʰ o i ⁵⁵	8622	8622
45654	Bola	SICKLE	ʃɛ̃⁵⁵ŋø̱³⁵	sickle	OLD	ʃ ɛ̃ ∼ ⁵⁵ + ŋ ø̰ ³⁵	8475	8475
48169	Tangut	SICKLE	dʑji.		OLD	dʑ j i	0	0
48499	Mikir	SICKLE	nokerangso		OLD	n o k e r a ng s o	0	0
35835	Japhug	SICKLE	tɯɲcɣa	sickle	OLD	t ɯ ɲ c ɣ a	3299	3299
34481	Tibetan_Alike	SICKLE	so ræ	sickle	OLD	s o _ r æ	3290	3290
25881	Bokar	SICKLE	ɕo rə	sickle	OLD	ɕ o _ r ə	3296	3296
26283	Motuo_Menba	SICKLE	so ra	sickle	OLD	s o _ r a	3290	3290
26752	Jingpho	SICKLE	n³¹ʃau³³	sickle	OLD	n ³¹ + ʃ a u ³³	3300	3300
27801	rGyalrong_Maerkang	SICKLE	tə ntwɑ	sickle	OLD	t ə _ n t w ɑ	3299	3299
28069	Tibetan_Lhasa	SICKLE	soː¹³ra⁵⁵	sickle	OLD	s oː ¹³ + r a ⁵⁵	3290	3290
29026	Daofu	SICKLE	ɕha re	sickle	OLD	ɕʰ a _ r e	3297	3297
29027	Daofu	SICKLE	ɕha ren	sickle	OLD	ɕʰ a _ r e n	3297	3297
29724	Tibetan_Batang	SICKLE	sᴜ¹³ra⁵³	sickle	OLD	s u ¹³ + r a ⁵³	3290	3290
30125	Yidu	SICKLE	dzɑ³¹wɑ⁵⁵	sickle	OLD	dz ɑ ³¹ + w ɑ ⁵⁵	3295	3295
30551	Dulong	SICKLE	dʑɑ³¹guiʔ⁵⁵	sickle	OLD	dʑ ɑ ³¹ + g u i ʔ ⁵⁵	3298	3298
31558	Zhaba_Daofu_County	SICKLE	sho³³li⁵⁵	sickle	OLD	sʰ o ³³ + l i ⁵⁵	4828	4828
31625	Darang_Taraon	SICKLE	dzɑ³¹wɑ⁵⁵	sickle	OLD	dz ɑ ³¹ + w ɑ ⁵⁵	3295	3295
32318	Tibetan_Xiahe	SICKLE	so ra	sickle	OLD	s o _ r a	3290	3290
#
34856	Tibetan_Alike	SING	len	sing	OLD	l e n	2497	2497
35121	Yidu	SING	ɑ⁵⁵ɕeŋ⁵⁵	sing	OLD	ɑ ⁵⁵ + ɕ e ŋ ⁵⁵	2997	2997
29465	Daofu	SING	ʁlə və	sing	OLD	ʁ l ə + v ə	2497	2497
43827	Kulung	SING	kama	make noise, shout, squeal (pig, goat), sing (of a bird), rumble (of one's belly) (vi-7 [1: kɔi- 2: kɔ- 3: kai- 4: ka-])	OLD	k a m a	728	728
33923	Bokar	SING	taŋ	sing	OLD	t a ŋ	2775	2775
33924	Bokar	SING	ben	sing	OLD	b e n	2776	2776
34309	Tibetan_Batang	SING	theĩ⁵⁵	sing	OLD	tʰ e ĩ ∼ ⁵⁵	2856	2856
40415	Khaling	SING	lêl mʉ		OLD	l ê/e l + m ʉ	3312	3312
40416	Limbu	SING	lor		OLD	l o r	3312	3312
41257	Old_Burmese	SING	chuiw		OLD	ch ui w	3260	3260
41996	Chepang	SING	me-	sing	OLD	m e	3881	3881
42252	Garo	SING	ring•-a	sing (n)	OLD	r i ŋ ʔ + a	3426	3426
42830	Hakha_Chin	SING	1. hlasak.	sing (v.)	OLD	l̥ âa/a + s ǎa/a + + s a k	61	61
42907	Old_Tibetan	SING	glu len		OLD	g l u + l e n	2497	2497
43034	Bunan	SING	lala tʰir	sing	OLD	l a l a + tʰ i r	230	230
43372	Byangsi	SING	tocmo	sing	OLD	t o c/tʃ m o	2757	2757
43605	Rongpo	SING	ghəs ləga:-	sing a song	OLD	gh ə s _ l ə g aː	3131	3131
44030	Bantawa	SING	luma (luwa)	to speak, to sing, to perform	OLD	l u	842	842
45593	Achang_Longchuan	SING	siaŋ³⁵ɕiaŋ⁵⁵	sing	OLD	s i a ŋ ³⁵ + ɕ i a ŋ ⁵⁵	1337	1337
45594	Atsi	SING	tho⁵¹	sing	OLD	tʰ o ⁵¹	1338	1338
45595	Bola	SING	thɔ⁵⁵	sing	OLD	tʰ ɔ ⁵⁵	1338	1338
45597	Maru	SING	thu³¹	sing	OLD	tʰ u ³¹	1338	1338
45598	Xiandao	SING	çaŋ⁵⁵çaŋ³⁵	sing	OLD	ç a ŋ ⁵⁵ + ç a ŋ ³⁵	1337	1337
46147	Lushai	SING	hrâm	sing	OLD	r̥ â/a m	1972	1972
46148	Lushai	SING	sa	sing	OLD	s a	61	61
46149	Lushai	SING	zai	sing	OLD	z a i	3085	3085
47418	Beijing	SING	tʂʰɑŋ⁵¹		OLD	ʈʂʰ ɑ ŋ ⁵¹	1971	1971
47419	Guangzhou	SING	tsʰœŋ³³		OLD	tsʰ œ ŋ ³³	1971	1971
47421	Longgang	SING	tsʰɔŋ⁵⁴		OLD	tsʰ ɔ ŋ ⁵⁴	1971	1971
47423	Xingning	SING	tʂʰɔŋ⁵³		OLD	ʈʂʰ ɔ ŋ ⁵³	1971	1971
47424	Chaozhou	SING	tsʰiɛ̃¹³		OLD	tsʰ i ɛ̃ ∼ ¹³	1971	1971
47425	Jieyang	SING	tsʰiɔ̃¹³		OLD	tsʰ i ɔ̃ ∼ ¹³	1971	1971
48039	Tangut	SING	kjạ		OLD	k j i	4172	4172
48355	Mikir	SING	lún		OLD	l ú/u n	10445	10445
48632	Rabha	SING	tʃa-ruŋ	sing	OLD	tʃ a + r u ŋ	3426	3426
40975	Old_Chinese	SING	kˤaj		OLD	kˤ a j	3666	3666
18976	Old_Tibetan	SING	gʑas  gtoŋ		OLD	g ʑ a s + + g t o ŋ	3053	3053
19005	Japhug	SING	nɯrɤɣo		OLD	n ɯ r ɤ ɣ o	3058	3058
41733	Wobzi_Khroskyabs	SING	tʂʰɑŋkó vî		OLD	ʈʂʰ ɑ ŋ k ó/o _ v î/i	3774	3774
25064	Lisu	SING	guɑ³³	sing	OLD	g u ɑ ³³	2514	2514
45596	Lashi	SING	khuːn⁵⁵	sing	OLD	kʰ uː n ⁵⁵	3554	3554
42603	Thulung	SING	kamso bomu		OLD	k a m s o	4107	4107
27138	Jingpho	SING	mă³¹khon⁵⁵	sing	OLD	m ă ³¹ + kʰ o n ⁵⁵	3278	3278
27275	Motuo_Menba	SING	dʑaŋ	sing	OLD	dʑ a ŋ	3204	3204
28128	rGyalrong_Maerkang	SING	khɐ bʒə kɑ pɑ	sing	OLD	kʰ ɐ _ b ʒ ə _ k ɑ _ p ɑ	3254	3254
28538	Tibetan_Lhasa	SING	ɕɛ¹³² taŋ⁵⁵	sing	OLD	ɕ ɛ ¹³² _ t a ŋ ⁵⁵	3053	3053
31934	Zhaba_Daofu_County	SING	a³³ko⁵⁵	sing	OLD	a ³³ + k o ⁵⁵	2331	2331
31963	Darang_Taraon	SING	tɑ³¹ɕiŋ⁵³	sing	OLD	t ɑ ³¹ + ɕ i ŋ ⁵³	2339	2339
44728	Rangoon	SING	sho²²		OLD	sʰ o ²²	3260	3260
32676	Tibetan_Xiahe	SING	len	sing	OLD	l e n	2497	2497
32742	Dulong	SING	wɑ⁵³	sing	OLD	w ɑ ⁵³	2514	2514
#
207	Gyalsumdo	SIT	t̪e	To sit:Mid-High	NEW	t̪ e	0	0
471	Jirel	SIT	d̪et̪at̪e	To sit:	NEW	d̪ e t̪ a t̪ e	0	0
723	Kagate	SIT	t̪etse	To sit:	NEW	t̪ e t s e	0	0
984	Lowa	SIT	t̪eje	To sit:(Low-)Rise	NEW	t̪ e j e	0	0
1231	Nubri	SIT	t̪e	To sit:Mid	NEW	t̪ e	0	0
1483	Sherpa	SIT	d̪et̪u	To sit:	NEW	d̪ e t̪ u	0	0
1728	Tsum	SIT	t̪øʔ	To sit:Low-Rise	NEW	t̪ ø ʔ	0	0
1729	Tsum	SIT	t̪øso	To sit:Low-Rise	NEW	t̪ ø s o	0	0
1992	Yolmo	SIT	t̪e	To sit:Mid-Rise	NEW	t̪ e	0	0
#
170	Gyalsumdo	SIX	tuk	Six:Mid-High	NEW	t u k	0	0
171	Gyalsumdo	SIX	tʰuk	Six:Mid-High	NEW	tʰ u k	0	0
431	Jirel	SIX	tʰok	Six:Mid-High	NEW	tʰ o k	0	0
689	Kagate	SIX	tuk	Six:Rise	NEW	t u k	0	0
945	Lowa	SIX	tuk	Six:Mid	NEW	t u k	0	0
946	Lowa	SIX	tʰɹuk	Six:Mid	NEW	tʰ ɹ u k	0	0
1196	Nubri	SIX	tuk	Six:(Mid-)Low	NEW	t u k	0	0
1450	Sherpa	SIX	tʰuk	Six:High	NEW	tʰ u k	0	0
1693	Tsum	SIX	tɹu	Six:Low-Rise	NEW	t ɹ u	0	0
1957	Yolmo	SIX	tu	Six:Mid-High	NEW	t u	0	0
35475	Dulong	SIX	kɹuʔ⁵⁵	six	OLD	k ɹ u ʔ ⁵⁵	306	306
33630	Bokar	SIX	a kɯ	six	OLD	a + k ɯ	306	306
33823	Lisu	SIX	tɕho̱³¹	six	OLD	tɕʰ o̠ ³¹	306	306
40976	Old_Chinese	SIX	kruk		OLD	k r u k	306	306
41107	Old_Burmese	SIX	khro₂k		OLD	kʰ r o₂/o k	306	306
41734	Wobzi_Khroskyabs	SIX	ftɕú		OLD	f tɕ ú/u	306	306
42253	Garo	SIX	-dok	six (num)	OLD	d o k	306	306
42446	Thulung	SIX	ru:		OLD	r uː	306	306
43226	Byangsi	SIX	t5ugu	six	OLD	t̺ u g u	306	306
43449	Rongpo	SIX	chɛ	six	OLD	tʃʰ ɛ	493	493
44031	Bantawa	SIX	sek-ka		OLD	s e k + k a	843	843
44718	Rangoon	SIX	ʨʰɑuʔ⁴		OLD	tɕʰ ɑ u ʔ ⁴	306	306
45600	Achang_Longchuan	SIX	xʐoʔ⁵⁵	six num	OLD	x ʐ o ʔ ⁵⁵	306	306
45601	Atsi	SIX	khjuʔ⁵⁵	six num	OLD	kʰ j u ʔ ⁵⁵	306	306
45602	Bola	SIX	khjauʔ⁵⁵	six num	OLD	kʰ j a u ʔ ⁵⁵	306	306
45604	Lashi	SIX	khjuk⁵⁵	six num	OLD	kʰ j u k ⁵⁵	306	306
45605	Maru	SIX	khjauk⁵⁵	six num	OLD	kʰ j a u k ⁵⁵	306	306
45606	Xiandao	SIX	chuʔ⁵⁵	six num	OLD	cʰ u ʔ ⁵⁵	306	306
45746	Bahing	SIX	ruka	six (num)	OLD	r u k a	306	306
46487	Beijing	SIX	liou⁵¹		OLD	l i o u ⁵¹	306	306
46488	Guangzhou	SIX	lʊk²		OLD	l ʊ k ²	306	306
46489	Chaozhou	SIX	lak⁵		OLD	l a k ⁵	306	306
46490	Longgang	SIX	lʊk³		OLD	l ʊ k ³	306	306
46491	Jieyang	SIX	lak⁵		OLD	l a k ⁵	306	306
46492	Xingning	SIX	liuʔ²		OLD	l i u ʔ ²	306	306
47597	Ukhrul	SIX	tʰa-ruk	six	OLD	tʰ a + r u k	306	306
48098	Tangut	SIX	tɕhjiw		OLD	tɕʰ j i w	306	306
48423	Mikir	SIX	thrōk		OLD	tʰ r ō/oː k	306	306
19082	Old_Tibetan	SIX	drug		OLD	d r u g	306	306
19111	Japhug	SIX	kɯtʂɤɣ		OLD	k ɯ ʈʂ ɤ ɣ	306	306
42831	Hakha_Chin	SIX	paruk	six (num.)	OLD	p a r u k	306	306
26020	Yidu	SIX	tɑ⁵⁵hɹo⁵³	six	OLD	t ɑ ⁵⁵ + h ɹ o ⁵³	306	306
26862	Jingpho	SIX	kʒu̱ʔ⁵⁵	six	OLD	k ʒ u̠ ʔ ⁵⁵	306	306
27032	Motuo_Menba	SIX	khuŋ	six	OLD	kʰ u ŋ	1744	1744
28212	Tibetan_Lhasa	SIX	tʂhu¹³²	six	OLD	ʈʂʰ u ¹³²	306	306
29153	Daofu	SIX	xtɕho	six	OLD	x tɕʰ o	306	306
43137	Bunan	SIX	truj	six	OLD	t r u j	306	306
29856	Tibetan_Batang	SIX	tʂuʔ²³¹	six	OLD	ʈʂ u ʔ ²³¹	306	306
30549	Tibetan_Alike	SIX	tʂuk	six	OLD	ʈʂ u k	306	306
31645	Zhaba_Daofu_County	SIX	tʂho⁵⁵	six	OLD	ʈʂʰ o ⁵⁵	306	306
31728	Darang_Taraon	SIX	tɑ³¹xɹo⁵³	six	OLD	t ɑ ³¹ + x ɹ o ⁵³	306	306
32071	rGyalrong_Maerkang	SIX	kə tʂok	six	OLD	k ə _ ʈʂ o k	306	306
32448	Tibetan_Xiahe	SIX	tʂəχ	six	OLD	ʈʂ ə χ	306	306
43674	Kulung	SIX	tukci	six. (num.)	OLD	t u k tʃ i	306	306
#
22	Gyalsumdo	SKIN	paɡpa	Skin:Mid	NEW	p a ɡ p a	0	0
23	Gyalsumdo	SKIN	poɡo	Skin:Mid	NEW	p o ɡ o	0	0
287	Jirel	SKIN	kokt̪en	Skin:High	NEW	k o k t̪ e n	0	0
548	Kagate	SKIN	koba	Skin:High	NEW	k o b a	0	0
801	Lowa	SKIN	pawo	Skin:High	NEW	p a w o	0	0
1059	Nubri	SKIN	pau	Skin:Mid	NEW	p au	0	0
1310	Sherpa	SKIN	kwa	Skin:Low-Rise	NEW	k w a	0	0
1555	Tsum	SKIN	koa	Skin:High	NEW	k oa	0	0
1819	Yolmo	SKIN	pawa	Skin:High	NEW	p a w a	0	0
34961	Tibetan_Xiahe	SKIN	htɕə mo	skin	OLD	h tɕ ə _ m o	1965	1965
33161	Bokar	SKIN	a pin	skin	OLD	a + p i n	130	130
33379	Tibetan_Lhasa	SKIN	pak⁵⁵pa⁵⁵	skin	OLD	p a k ⁵⁵ + p a ⁵⁵	2885	2885
40977	Old_Chinese	SKIN	m→paj		OLD	m + p a j	3147	3147
40978	Old_Chinese	SKIN	pra		OLD	p r a	2885	2885
41195	Old_Burmese	SKIN	a◦riy		OLD	a + r i j	1163	1163
41735	Wobzi_Khroskyabs	SKIN	dʑədʑɑ̂		OLD	dʑ ə dʑ ɑ̂	2473	2473
41998	Chepang	SKIN	pun	skin, bark, outer covering (natural)	OLD	p u n	130	130
42254	Garo	SKIN	bi-gil	leather; skin (n)	OLD	b i g i l	10153	10153
42534	Thulung	SKIN	kokte		OLD	k o k t e	689	689
34433	Yidu	SKIN	ko⁵⁵pɹɑ⁵⁵	skin	OLD	k o ⁵⁵ + p ɹ ɑ ⁵⁵	2885	2885
42832	Hakha_Chin	SKIN	1. cuar, phaw.	skin (n.)	OLD	pʰ ôo/oː	63	63
42932	Bunan	SKIN	batsi	skin	OLD	b a ts i	408	408
43310	Byangsi	SKIN	bɛ	skin	OLD	b ɛ	408	408
34183	Jingpho	SKIN	phjiʔ³¹	skin	OLD	pʰ j i ʔ ³¹	3147	3147
43536	Rongpo	SKIN	ca:m	skin	OLD	tʃ aː m	1952	1952
43537	Rongpo	SKIN	lotɔ	skin	OLD	l o t ɔ	545	545
43760	Kulung	SKIN	sɔkɔwar	skin (n.)	OLD	s ɔ k ɔ w a r	689	689
44032	Bantawa	SKIN	hokwa	skin	OLD	h o k w a	689	689
44879	Bola	SKIN	ʃă³⁵ka̱uʔ⁵⁵	skin	OLD	ʃ ă ³⁵ + k a̰ u ʔ ⁵⁵	689	689
44952	Achang_Longchuan	SKIN	a³¹ʐɿ⁵⁵	skin	OLD	a ³¹ + ʐ ɿ ⁵⁵	1163	1163
45001	Maru	SKIN	ʃɔ̆³⁵jam⁵⁵	skin	OLD	ʃ ɔ̆ ³⁵ + j a m ⁵⁵	1187	1187
45020	Rangoon	SKIN	ɑ⁵³tθɑ⁵⁵ɑ⁵³je²²	skin	OLD	ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²	1163	1163
45083	Atsi	SKIN	ʃŏ²¹ku̱ʔ⁵⁵	skin	OLD	ʃ ŏ ²¹ + k ṵ ʔ ⁵⁵	689	689
45173	Lashi	SKIN	ʃŏ⁵⁵ku̱k⁵⁵	skin	OLD	ʃ ŏ ⁵⁵ + k ṵ k ⁵⁵	689	689
45369	Xiandao	SKIN	a³¹ʐɿ⁵⁵	skin	OLD	a ³¹ + ʐ ɿ ⁵⁵	1163	1163
45821	Bahing	SKIN	kokte	skin, bark (n)	OLD	k o k t e	689	689
46062	Lushai	SKIN	vun	skin	OLD	v u n	130	130
46063	Lushai	SKIN	pil	skin	OLD	p i l	29734	29734
47010	Beijing	SKIN	pʰi³⁵		OLD	pʰ i ³⁵	3147	3147
47011	Guangzhou	SKIN	pʰei²¹fu⁵³₅₅		OLD	pʰ e i ²¹ f u ⁵³/⁵⁵	3147	3147
47012	Chaozhou	SKIN	pʰuɛ⁵⁵		OLD	pʰ u ɛ ⁵⁵	3147	3147
47013	Longgang	SKIN	pʰi²¹fu³³		OLD	pʰ i ²¹ f u ³³	3147	3147
47014	Jieyang	SKIN	pʰuɛ⁵⁵		OLD	pʰ u ɛ ⁵⁵	3147	3147
47015	Xingning	SKIN	pʰi²¹fu⁴⁵		OLD	pʰ i ²¹ f u ⁴⁵	3147	3147
47669	Ukhrul	SKIN	ʔa-sa	skin (human); meat	OLD	ʔ a + s a	1163	1163
47877	Hayu	SKIN	kuk◦tsho	skin, bark, husk, peel (n)	OLD	k u k + tsʰ o	689	689
48382	Mikir	SKIN	+rèng		OLD	+ r è/e ng	10447	10447
48550	Rabha	SKIN	kʰor-tʰap	skin	OLD	kʰ o r + tʰ a p	10448	10448
19135	Old_Tibetan	SKIN	lpags	skin	OLD	l p a g s	2885	2885
19148	Khaling	SKIN	sʌkʌ	skin	OLD	s ʌ k ʌ	689	689
19149	Limbu	SKIN	horik	skin	OLD	h o r i k	3076	3076
19164	Japhug	SKIN	tɯ-ndʐi	skin	OLD	t ɯ + nɖʐ i	2473	2473
19168	Tangut	SKIN	dʑjɨ¹	skin	OLD	dʑ j ɨ ¹	2473	2473
33109	Lisu	SKIN	ko³⁵dʑi³³	skin	OLD	k o ³⁵ + dʑ i ³³	689	689
26569	Motuo_Menba	SKIN	moŋ naŋ	skin	OLD	m o ŋ _ n a ŋ	164	164
27410	rGyalrong_Maerkang	SKIN	tə ndʐi	skin	OLD	t ə _ n ɖʐ i	2473	2473
28642	Daofu	SKIN	dʑi dʑa	skin	OLD	dʑ i + dʑ a	2473	2473
29887	Tibetan_Batang	SKIN	xha⁵⁵pɑ⁵³	skin	OLD	xʰ a ⁵⁵ + p ɑ ⁵³	1965	1965
31198	Zhaba_Daofu_County	SKIN	tʂʌ³³tʂa⁵⁵	skin	OLD	ʈʂ ʌ ³³ + ʈʂ a ⁵⁵	2473	2473
31329	Darang_Taraon	SKIN	ko⁵⁵	skin	OLD	k o ⁵⁵	689	689
32259	Dulong	SKIN	pɯn⁵⁵	skin	OLD	p ɯ n ⁵⁵	130	130
#
50	Gyalsumdo	SKY	nam	Sky:High	NEW	n a m	0	0
